id,change_percentage,index_name,period,price,sector_id,trade_date
190121,-0.3585569,AllSharePriceIndex,D,8770.39,1,1632197761000
190122,10.004295,ConsumerServices,D,332.95,230,1632214807000
190123,-0.41078448,CapitalGoods,D,1243.7,225,1632214797000
190124,-0.70841193,SAndPSL20,D,3266.788,40,1632202234000
190125,-0.792531,HealthCareEquipmentAndServices,D,1321.88,236,1632214786000
190126,-0.525353,Materials,D,1528.04,224,1632214807000
190127,0.030022817,FoodBeverageAndTobacco,D,999.54,234,1632214796000
190128,-1.9540483,Transportation,D,27153.14,227,1632214807000
190129,-1.0692143,Insurance,D,1286.12,240,1632214797000
190130,-0.41453087,TelecommunicationServices,D,893.68,244,1632214788000
190131,-0.29212695,Banks,D,624.61,238,1632214777000
190132,-0.74640507,DiversifiedFinancials,D,2009.26,239,1632214796000
190133,-0.98126674,FoodAndStaplesRetailing,D,1409.7,233,1632214721000
190134,-0.69212025,Retailing,D,916.86,232,1632214707000
190135,0.35042688,ConsumerDurablesAndApparel,D,1798.38,229,1632214721000
190136,-0.27820945,RealEstateManagementAndDevelopment,D,795.74,246,1632214797000
190137,0.23033157,Automobiles,D,1166.22,228,1632214595000
190138,0.16779748,Utilities,D,961.1,245,1632214780000
190139,0.7040188,Energy,D,617.94,223,1632214463000
190140,-0.9222609,HouseholdAndPersonalProducts,D,1737.13,235,1632214085000
190141,0.42383417,Commercial,D,928.81,226,1632209085000
190142,-0.1998561,FoodBeverageAndTobacco,D,998.72,234,1632301294000
190143,0.8684366,SAndPSL20,D,3283.5037,40,1632288633000
190144,-0.094528556,Banks,D,623.56,238,1632301294000
190145,2.304446,Transportation,D,27906.75,227,1632301294000
190146,-1.2687569,ConsumerServices,D,323.72,230,1632301294000
190147,0.33533287,AllSharePriceIndex,D,8788.05,1,1632284160000
190148,1.5395882,CapitalGoods,D,1261.67,225,1632301294000
190149,-0.020566842,DiversifiedFinancials,D,1993.09,239,1632301192000
190150,0.48686913,Utilities,D,963.86,245,1632301294000
190151,0.67912495,Materials,D,1534.37,224,1632301294000
190152,-0.28990772,HealthCareEquipmentAndServices,D,1317.28,236,1632301294000
190153,0.36737415,RealEstateManagementAndDevelopment,D,797.75,246,1632301190000
190154,0.7640691,Retailing,D,920.51,232,1632301181000
190155,0.120670594,ConsumerDurablesAndApparel,D,1783.86,229,1632301181000
190156,0.75944006,Energy,D,618.27,223,1632301294000
190157,0.6205638,HouseholdAndPersonalProducts,D,1747.91,235,1632301009000
190158,0.13789771,Insurance,D,1285.33,240,1632301029000
190159,-0.05383701,TelecommunicationServices,D,891.1,244,1632301294000
190160,0.15719038,Commercial,D,930.27,226,1632300571000
190161,-1.7243745,Automobiles,D,1146.11,228,1632299746000
190162,-0.58440506,FoodAndStaplesRetailing,D,1415.35,233,1632301158000
190163,0.48133546,AllSharePriceIndex,D,8830.35,1,1632370561000
190164,0.23936144,FoodBeverageAndTobacco,D,1000.88,234,1632387600000
190165,1.0336531,SAndPSL20,D,3313.4197,40,1632375033000
190166,0.5119029,Insurance,D,1291.98,240,1632387593000
190167,-1.9758202,ConsumerServices,D,317.02,230,1632387600000
190168,2.6805317,Transportation,D,28569.02,227,1632387594000
190169,1.1642482,DiversifiedFinancials,D,2017.64,239,1632387600000
190170,0.9844535,CapitalGoods,D,1262.75,225,1632387600000
190171,0.6296421,Retailing,D,925.36,232,1632387574000
190172,0.4891034,Banks,D,626.64,238,1632387586000
190173,0.377314,Materials,D,1532.34,224,1632387600000
190174,0.24669673,ConsumerDurablesAndApparel,D,1792.03,229,1632387600000
190175,0.73837596,Utilities,D,978.22,245,1632387586000
190176,-0.16579999,RealEstateManagementAndDevelopment,D,794.82,246,1632387593000
190177,-0.173196,HealthCareEquipmentAndServices,D,1302.62,236,1632387532000
190178,-1.154762,FoodAndStaplesRetailing,D,1407.23,233,1632387539000
190179,-0.30742028,HouseholdAndPersonalProducts,D,1747.91,235,1632387266000
190180,0.9895484,Energy,D,617.44,223,1632386921000
190181,0.2338866,Automobiles,D,1152.82,228,1632386309000
190182,0.41599107,TelecommunicationServices,D,897.97,244,1632387110000
190183,1.0546046,Commercial,D,938.1,226,1632384400000
190184,2.2603865,ConsumerServices,W,323.92,230,1632473995000
190185,0.776784,Materials,D,1542.56,224,1632473995000
190186,1.026349,ConsumerDurablesAndApparel,D,1815.1,229,1632474010000
190187,3.3418653,Transportation,W,29566.49,227,1632474010000
190188,1.5687983,CapitalGoods,W,1282.56,225,1632473995000
190189,1.3680729,SAndPSL20,W,3347.8105,40,1632461433000
190190,0.4810184,Energy,W,620.41,223,1632473983000
190191,0.8353043,FoodBeverageAndTobacco,W,1010.4,234,1632474010000
190192,0.7552846,Banks,W,629.65,238,1632473986000
190193,1.4291619,AllSharePriceIndex,W,8940.11,1,1632456960000
190194,0.95586205,RealEstateManagementAndDevelopment,W,803.75,246,1632473993000
190195,3.5880973,DiversifiedFinancials,W,2068.53,239,1632474010000
190196,1.9157177,HealthCareEquipmentAndServices,W,1323.61,236,1632473993000
190197,1.7026638,TelecommunicationServices,W,912.1,244,1632473943000
190198,0.30515406,Insurance,W,1285.23,240,1632473983000
190199,-2.2125914,FoodAndStaplesRetailing,W,1392.17,233,1632473850000
190200,0.19692242,Retailing,W,931.13,232,1632473995000
190201,0.20182358,Utilities,W,978.07,245,1632473987000
190202,3.3706765,Commercial,W,949.47,226,1632473778000
190203,0,Automobiles,W,1148.79,228,1632473982000
190204,0.9245327,HouseholdAndPersonalProducts,W,1764.07,235,1632473002000
190221,9.096362,Transportation,D,31938.32,227,1632733210000
190222,0.92882884,Materials,D,1551.7,224,1632733210000
190223,2.378271,SAndPSL20,D,3416.1243,40,1632720633000
190224,-0.4825389,ConsumerServices,D,321.73,230,1632733198000
190225,1.2973607,FoodBeverageAndTobacco,D,1020.5,234,1632733198000
190226,14.944988,DiversifiedFinancials,D,2357.97,239,1632733210000
190227,4.07948,AllSharePriceIndex,D,9269.65,1,1632716161000
190228,0.34998742,Automobiles,D,1155.5,228,1632733193000
190229,1.9194925,CapitalGoods,D,1301.41,225,1632733198000
190230,0.30024183,Utilities,D,978.81,245,1632733196000
190231,0.37347457,RealEstateManagementAndDevelopment,D,803.58,246,1632733196000
190232,-0.10580494,TelecommunicationServices,D,906.37,244,1632733147000
190233,-0.33130196,HealthCareEquipmentAndServices,D,1311.66,236,1632733147000
190234,0.9443026,ConsumerDurablesAndApparel,D,1838.65,229,1632733196000
190235,-0.21138625,Banks,D,627.85,238,1632733133000
190236,4.935705,Energy,D,651.21,223,1632733159000
190237,0.60449415,Commercial,D,953.63,226,1632733210000
190238,0.5169586,Insurance,D,1293.02,240,1632733015000
190239,-0.014058158,Retailing,D,924.6,232,1632733189000
190240,-0.1594512,FoodAndStaplesRetailing,D,1408.84,233,1632732599000
190241,2.4663742,HouseholdAndPersonalProducts,D,1791.02,235,1632732281000
190242,0.75116104,AllSharePriceIndex,D,9339.28,1,1632802561000
190243,0.84418416,ConsumerServices,D,323.73,230,1632820620000
190244,-0.28552192,RealEstateManagementAndDevelopment,D,799.75,246,1632819588000
190245,1.0898329,SAndPSL20,D,3444.0574,40,1632807033000
190246,0.46927142,Materials,D,1556.48,224,1632819599000
190247,0.796888,DiversifiedFinancials,D,2347.62,239,1632819599000
190248,1.1484241,CapitalGoods,D,1312.33,225,1632819609000
190249,-0.26649645,Banks,D,624.98,238,1632819583000
190250,3.291985,Transportation,D,32601.76,227,1632820620000
190251,0.93849146,Utilities,D,986.27,245,1632819594000
190252,0.68542993,FoodBeverageAndTobacco,D,1023.85,234,1632819596000
190253,0.95157677,Retailing,D,932.52,232,1632819594000
190254,-2.0985036,Energy,D,637.28,223,1632819594000
190255,-0.4839484,ConsumerDurablesAndApparel,D,1823.97,229,1632819559000
190256,-0.52905947,TelecommunicationServices,D,896.83,244,1632820620000
190257,0.22295946,HealthCareEquipmentAndServices,D,1308.08,236,1632819583000
190258,2.6693997,Insurance,D,1327.31,240,1632819528000
190259,-1.178407,HouseholdAndPersonalProducts,D,1807.19,235,1632818851000
190260,-0.2834705,Commercial,D,949.78,226,1632819508000
190261,-1.5709289,FoodAndStaplesRetailing,D,1390.35,233,1632819055000
190262,-0.46279508,Automobiles,D,1152.82,228,1632818958000
190263,1.0117482,AllSharePriceIndex,D,9433.77,1,1632888960000
190264,2.9490287,CapitalGoods,D,1345.76,225,1632905999000
190265,0.9601581,DiversifiedFinancials,D,2391.1,239,1632905999000
190266,1.9494433,SAndPSL20,D,3504.1382,40,1632893433000
190267,0.031922504,ConsumerDurablesAndApparel,D,1817.48,229,1632905985000
190268,1.8906821,FoodBeverageAndTobacco,D,1037.94,234,1632906012000
190269,3.4603872,ConsumerServices,D,338.75,230,1632905999000
190270,0.2156657,Materials,D,1556.68,224,1632905993000
190271,2.9919806,RealEstateManagementAndDevelopment,D,825.8,246,1632905999000
190272,-1.0518053,HealthCareEquipmentAndServices,D,1298.23,236,1632905989000
190273,1.0208257,Retailing,D,938.14,232,1632905995000
190274,5.7876563,Commercial,D,1004.75,226,1632905972000
190275,-1.023691,Transportation,D,32185.71,227,1632906012000
190276,2.2262344,Energy,D,651.13,223,1632905986000
190277,0.40026256,Banks,D,627.09,238,1632905983000
190278,-0.016290626,Utilities,D,982,245,1632905999000
190279,0.46799424,Automobiles,D,1152.82,228,1632905791000
190280,0.09487666,FoodAndStaplesRetailing,D,1392.6,233,1632905974000
190281,3.1844718,Insurance,D,1332.71,240,1632905821000
190282,0.11694213,TelecommunicationServices,D,898.93,244,1632905986000
190283,0.2982531,HouseholdAndPersonalProducts,D,1812.58,235,1632905531000
190284,-0.68798196,DiversifiedFinancials,Q,2365.94,239,1632992408000
190285,1.4054804,SAndPSL20,Q,3534.8208,40,1632979834000
190286,1.5756202,Banks,Q,636.29,238,1632992408000
190287,4.4622393,ConsumerServices,Q,350.92,230,1632992408000
190288,1.6132045,CapitalGoods,Q,1359.92,225,1632992398000
190289,2.5929272,Transportation,Q,33064.1,227,1632992408000
190290,0.42952675,Materials,D,1561.88,224,1632992396000
190291,0.52354467,AllSharePriceIndex,Q,9459.94,1,1632975361000
190292,0.5019055,ConsumerDurablesAndApparel,D,1830.2,229,1632992397000
190293,-0.09167583,FoodBeverageAndTobacco,Q,1035.31,234,1632992408000
190294,1.8354609,RealEstateManagementAndDevelopment,Q,827.24,246,1632992387000
190295,-0.5161242,Insurance,Q,1328.06,240,1632992374000
190296,0.53560007,HealthCareEquipmentAndServices,Q,1304.56,236,1632992350000
190297,0.069382094,Utilities,Q,980.76,245,1632992319000
190298,5.1636977,Commercial,Q,1048.44,226,1632992390000
190299,0.8351175,Retailing,Q,946.63,232,1632992313000
190300,3.1052437,Energy,Q,665.4,223,1632992408000
190301,0.5306309,TelecommunicationServices,Q,903.7,244,1632992144000
190302,-0.11610176,Automobiles,Q,1152.82,228,1632992236000
190303,0,HouseholdAndPersonalProducts,Q,1812.58,235,1632991724000
190304,0,FoodAndStaplesRetailing,Q,1394.54,233,1632992163000
190305,0.119152464,CapitalGoods,W,1352.82,225,1633079700000
190306,0.4583674,FoodBeverageAndTobacco,W,1032.27,234,1633079700000
190307,0.1725689,SAndPSL20,W,3539.546,40,1633066233000
190308,0.49254844,Banks,W,634.52,238,1633078789000
190309,-0.40838936,Materials,D,1546.1,224,1633079700000
190310,-0.8568108,DiversifiedFinancials,W,2337.38,239,1633079700000
190311,-0.22072022,AllSharePriceIndex,W,9442.3,1,1633061760000
190312,2.7593534,ConsumerServices,W,357.88,230,1633079700000
190313,-1.502702,Transportation,W,32729.48,227,1633079700000
190314,-0.25905314,ConsumerDurablesAndApparel,D,1817.3,229,1633078799000
190315,0.021368174,Utilities,W,982.98,245,1633078788000
190316,1.339157,Retailing,W,948.95,232,1633078789000
190317,0.50412256,HealthCareEquipmentAndServices,W,1301.85,236,1633078768000
190318,-4.9214315,Commercial,W,981.42,226,1633079700000
190319,1.0697856,RealEstateManagementAndDevelopment,W,830.45,246,1633078766000
190320,2.8999758,Energy,W,680.21,223,1633078782000
190321,-0.348567,TelecommunicationServices,W,900.55,244,1633078719000
190322,0.01806984,Insurance,W,1328.42,240,1633078748000
190323,1.176925,Automobiles,W,1152.82,228,1633078568000
190324,0.25321904,FoodAndStaplesRetailing,W,1397.58,233,1633078619000
190325,0,HouseholdAndPersonalProducts,W,1796.41,235,1633078622000
190341,1.0593817,AllSharePriceIndex,D,9542.33,1,1633320961000
190342,1.2482165,Retailing,D,957.96,232,1633337999000
190343,0.02815937,ConsumerDurablesAndApparel,D,1811.63,229,1633337999000
190344,3.9032285,DiversifiedFinancials,D,2420.54,239,1633338009000
190345,0.7930029,FoodBeverageAndTobacco,D,1037.16,234,1633337999000
190346,1.6752251,ConsumerServices,D,362.34,230,1633337999000
190347,0.21895438,SAndPSL20,D,3540.2358,40,1633325433000
190348,-0.04216727,Materials,D,1540.83,224,1633337999000
190349,1.0234741,CapitalGoods,D,1365.11,225,1633337999000
190350,0.44005808,Insurance,D,1335.22,240,1633337987000
190351,-1.2634972,Transportation,D,32643.68,227,1633337993000
190352,0.6377672,Banks,D,637.5,238,1633337993000
190353,1.6247693,HealthCareEquipmentAndServices,D,1305.36,236,1633337999000
190354,8.775067,Energy,D,742.02,223,1633337990000
190355,-0.60008574,HouseholdAndPersonalProducts,D,1785.63,235,1633337958000
190356,0.08827619,RealEstateManagementAndDevelopment,D,827.68,246,1633337926000
190357,1.3098258,Utilities,D,994.67,245,1633337993000
190358,0.21124604,Commercial,D,981.97,226,1633337836000
190359,-1.2801028,Automobiles,D,1136.73,228,1633337946000
190360,-0.58297706,TelecommunicationServices,D,895.3,244,1633337913000
190361,-0.17620575,FoodAndStaplesRetailing,D,1387.97,233,1633337168000
190362,-0.0910679,AllSharePriceIndex,D,9533.64,1,1633407360000
190363,1.0483117,Retailing,D,972.59,232,1633424400000
190364,2.3344698,RealEstateManagementAndDevelopment,D,843.41,246,1633424399000
190365,-0.04753254,Materials,D,1535.06,224,1633424400000
190366,0.42841,DiversifiedFinancials,D,2426.26,239,1633424400000
190367,0.07852575,SAndPSL20,D,3539.7412,40,1633411833000
190368,-3.1955638,Transportation,D,31520.87,227,1633424395000
190369,0.027879268,CapitalGoods,D,1363.4,225,1633424400000
190370,-0.03284231,FoodBeverageAndTobacco,D,1034.91,234,1633424395000
190371,6.643231,ConsumerServices,D,385.27,230,1633424400000
190372,2.130036,Banks,D,649.21,238,1633424399000
190373,-1.1684061,ConsumerDurablesAndApparel,D,1790.7,229,1633424400000
190374,0.11700468,TelecommunicationServices,D,898.45,244,1633424395000
190375,-4.266315,Energy,D,711.33,223,1633424400000
190376,-2.7483454,Commercial,D,953.64,226,1633424376000
190377,-0.18731174,HealthCareEquipmentAndServices,D,1305.53,236,1633424350000
190378,0.2549992,Utilities,D,994.69,245,1633424372000
190379,-0.2692002,Insurance,D,1329.99,240,1633424242000
190380,-0.23604225,Automobiles,D,1132.71,228,1633423792000
190381,-0.52508545,FoodAndStaplesRetailing,D,1400,233,1633423391000
190382,0,HouseholdAndPersonalProducts,D,1796.41,235,1633422394000
190383,0.97350013,AllSharePriceIndex,D,9626.45,1,1633493761000
190384,2.152983,SAndPSL20,D,3602.4602,40,1633498233000
190385,5.111176,Banks,D,682.14,238,1633510807000
190386,0.3332752,FoodBeverageAndTobacco,D,1035.62,234,1633510799000
190387,1.7346604,DiversifiedFinancials,D,2452.08,239,1633510799000
190388,1.9325961,ConsumerServices,D,387.14,230,1633510799000
190389,1.7670894,Commercial,D,966.94,226,1633510789000
190390,2.084254,Energy,D,716.07,223,1633510782000
190391,0.7960713,Transportation,D,31813.76,227,1633510795000
190392,0.99831045,CapitalGoods,D,1374.89,225,1633510799000
190393,1.4506048,Materials,D,1548.4,224,1633510799000
190394,0.7072564,ConsumerDurablesAndApparel,D,1796.98,229,1633510792000
190395,3.13433,RealEstateManagementAndDevelopment,D,867.04,246,1633510782000
190396,0.16670783,Retailing,D,973.38,232,1633510777000
190397,0.262898,FoodAndStaplesRetailing,D,1411.09,233,1633510781000
190398,0.4726423,Automobiles,D,1139.41,228,1633510782000
190399,0.7760557,Insurance,D,1341.42,240,1633510752000
190400,0.0076929587,HealthCareEquipmentAndServices,D,1299.99,236,1633510781000
190401,-0.8425302,Utilities,D,987.42,245,1633510732000
190402,1.4124326,TelecommunicationServices,D,911.14,244,1633510663000
190403,-1.8002572,HouseholdAndPersonalProducts,D,1764.07,235,1633510722000
190404,0.46278742,AllSharePriceIndex,D,9671,1,1633580161000
190405,1.2775505,FoodBeverageAndTobacco,D,1047.22,234,1633597207000
190406,0.17796211,Banks,D,681.13,238,1633598100000
190407,-2.566026,ConsumerServices,D,376.67,230,1633598100000
190408,0.4000351,CapitalGoods,D,1372.85,225,1633597207000
190409,1.3293427,Transportation,D,32024.47,227,1633597196000
190410,0.40222514,SAndPSL20,D,3619.4678,40,1633584633000
190411,0.18480948,DiversifiedFinancials,D,2439.44,239,1633597199000
190412,0.8427332,Materials,D,1548.42,224,1633597199000
190413,0.48692682,HealthCareEquipmentAndServices,D,1306.32,236,1633597196000
190414,-1.3888747,Retailing,D,962.06,232,1633597196000
190415,-0.14994092,ConsumerDurablesAndApparel,D,1791.35,229,1633597207000
190416,1.1658849,Insurance,D,1345.83,240,1633597183000
190417,-0.22959183,RealEstateManagementAndDevelopment,D,860.42,246,1633597193000
190418,0.03472493,FoodAndStaplesRetailing,D,1411.58,233,1633597194000
190419,-0.6297749,Commercial,D,962.5,226,1633596911000
190420,-0.52179295,Energy,D,707.3,223,1633596847000
190421,2.9759948,Automobiles,D,1159.52,228,1633596847000
190422,0.6168588,Utilities,D,993.35,245,1633597122000
190423,-0.22875568,TelecommunicationServices,D,915.91,244,1633596821000
190424,2.4663742,HouseholdAndPersonalProducts,D,1791.02,235,1633596286000
190425,0.3310848,CapitalGoods,W,1375.79,225,1633683610000
190426,2.1272626,ConsumerServices,W,383.11,230,1633683610000
190427,-1.1260833,Banks,W,674.33,238,1633683610000
190428,6.859262,Energy,W,754.95,223,1633683588000
190429,-0.3748966,DiversifiedFinancials,W,2444.81,239,1633683594000
190430,0.7726097,Retailing,W,970.41,232,1633683597000
190431,0.7056886,FoodBeverageAndTobacco,W,1051.74,234,1633683597000
190432,0.51963556,Transportation,W,32186.91,227,1633683591000
190433,-0.23622243,SAndPSL20,W,3613.142,40,1633671033000
190434,1.89862,Materials,D,1581.65,224,1633684500000
190435,0.115913555,AllSharePriceIndex,W,9678.89,1,1633666560000
190436,0.12601018,ConsumerDurablesAndApparel,D,1787.82,229,1633683597000
190437,-1.5269005,Commercial,W,944.81,226,1633683587000
190438,0.41996494,Utilities,W,997.11,245,1633683597000
190439,-0.35301304,FoodAndStaplesRetailing,W,1402.91,233,1633683504000
190440,-1.6123216,RealEstateManagementAndDevelopment,W,845.77,246,1633683597000
190441,1.584125,HealthCareEquipmentAndServices,W,1324.85,236,1633683578000
190442,0.31684497,Insurance,W,1345.6,240,1633683459000
190443,-0.68942124,TelecommunicationServices,W,907.51,244,1633683597000
190444,-1.5047292,HouseholdAndPersonalProducts,W,1764.07,235,1633683368000
190445,-0.23193423,Automobiles,W,1152.82,228,1633683510000
190465,-0.30613014,AllSharePriceIndex,D,9649.26,1,1633925761000
190466,0.0487603,DiversifiedFinancials,D,2441.7,239,1633942809000
190467,-0.97865015,SAndPSL20,D,3570.0754,40,1633930233000
190468,-0.06409521,FoodBeverageAndTobacco,D,1044.65,234,1633942799000
190469,11.917433,Energy,D,849.61,223,1633942809000
190470,-1.1792392,ConsumerServices,D,377.94,230,1633942795000
190471,0.22445898,Utilities,D,995.73,245,1633942795000
190472,-0.4666928,CapitalGoods,D,1371.35,225,1633942809000
190473,1.7203436,RealEstateManagementAndDevelopment,D,859.72,246,1633942795000
190474,-1.5163867,Banks,D,664.4,238,1633942799000
190475,0.23621573,HealthCareEquipmentAndServices,D,1328.19,236,1633942765000
190476,0.89992183,Materials,D,1587.63,224,1633942799000
190477,-1.0352608,Transportation,D,31813.69,227,1633942799000
190478,-0.2289572,ConsumerDurablesAndApparel,D,1782.27,229,1633942799000
190479,-0.012377003,Retailing,D,969.42,232,1633942774000
190480,1.243053,Commercial,D,954.56,226,1633942729000
190481,1.5669249,TelecommunicationServices,D,921.73,244,1633942715000
190482,0.9298937,Automobiles,D,1163.54,228,1633942681000
190483,0.3657204,Insurance,D,1350.21,240,1633942799000
190484,-0.16157722,FoodAndStaplesRetailing,D,1408.81,233,1633942293000
190485,1.5277171,HouseholdAndPersonalProducts,D,1791.02,235,1633939392000
190486,-0.09223505,AllSharePriceIndex,D,9640.36,1,1634012161000
190487,-0.26391396,CapitalGoods,D,1364.26,225,1634029200000
190488,0.3012617,DiversifiedFinancials,D,2443.76,239,1634029191000
190489,-2.3727453,Energy,D,827.02,223,1634029196000
190490,-0.70376307,Materials,D,1573.19,224,1634029199000
190491,-0.3645265,ConsumerServices,D,374.46,230,1634029199000
190492,0.53630644,HealthCareEquipmentAndServices,D,1330.97,236,1634029196000
190493,0.4950259,FoodBeverageAndTobacco,D,1053.62,234,1634029200000
190494,0.13333035,SAndPSL20,D,3569.3862,40,1634016633000
190495,0.77678275,Transportation,D,31977.36,227,1634029200000
190496,0.15622899,Retailing,D,968.04,232,1634029195000
190497,0.55876046,Banks,D,665.88,238,1634029199000
190498,0.41052976,Insurance,D,1352.57,240,1634029186000
190499,0.3878522,ConsumerDurablesAndApparel,D,1783.34,229,1634029191000
190500,-0.65723,Utilities,D,993.08,245,1634029196000
190501,-0.10647509,RealEstateManagementAndDevelopment,D,853.75,246,1634029166000
190502,-1.1048855,Commercial,D,942.51,226,1634029140000
190503,0.58545864,Automobiles,D,1152.82,228,1634029039000
190504,0.6897835,TelecommunicationServices,D,919.63,244,1634029058000
190505,-0.26208317,FoodAndStaplesRetailing,D,1404.26,233,1634028423000
190506,-3.0089,HouseholdAndPersonalProducts,D,1737.13,235,1634029157000
190507,-1.4683181,SAndPSL20,D,3506.9058,40,1634103033000
190508,-2.1387076,CapitalGoods,D,1332.45,225,1634115598000
190509,-1.4595928,AllSharePriceIndex,D,9497.49,1,1634098561000
190510,-2.9468663,ConsumerDurablesAndApparel,D,1720.82,229,1634115611000
190511,-0.68655556,Materials,D,1562.27,224,1634115611000
190512,-2.393023,DiversifiedFinancials,D,2381.62,239,1634115611000
190513,-0.58449656,Banks,D,661.64,238,1634115590000
190514,-1.5784811,ConsumerServices,D,366.63,230,1634115591000
190515,-0.70425224,FoodBeverageAndTobacco,D,1039.13,234,1634116800000
190516,-0.52692646,Insurance,D,1346,240,1634115598000
190517,-1.2521296,Retailing,D,944.79,232,1634115554000
190518,-0.47336864,RealEstateManagementAndDevelopment,D,851.52,246,1634115580000
190519,-0.96460587,HealthCareEquipmentAndServices,D,1306.98,236,1634115554000
190520,-2.5623834,Energy,D,799.31,223,1634115580000
190521,-1.5639237,Transportation,D,31436.88,227,1634115598000
190522,-0.59367484,Utilities,D,987.91,245,1634115598000
190523,-1.2779857,Automobiles,D,1139.41,228,1634115581000
190524,-2.196226,Commercial,D,920.49,226,1634115580000
190525,-0.3102819,HouseholdAndPersonalProducts,D,1731.74,235,1634115289000
190526,-0.17727974,TelecommunicationServices,D,912.19,244,1634115265000
190527,-0.2572137,FoodAndStaplesRetailing,D,1403.77,233,1634114613000
190528,1.3072928,AllSharePriceIndex,D,9621.65,1,1634184961000
190529,1.1582847,SAndPSL20,D,3547.1003,40,1634189433000
190530,2.6462064,DiversifiedFinancials,D,2454.24,239,1634202515000
190531,0.45933533,FoodBeverageAndTobacco,D,1041.04,234,1634202515000
190532,3.3094416,Transportation,D,32391.57,227,1634201994000
190533,-0.03639037,Insurance,D,1346.02,240,1634201984000
190534,0.95827913,CapitalGoods,D,1343.26,225,1634202515000
190535,1.2178837,Materials,D,1576.59,224,1634202515000
190536,1.4955162,ConsumerServices,D,371.23,230,1634202515000
190537,0.9508886,HealthCareEquipmentAndServices,D,1320.69,236,1634201988000
190538,0.8279914,ConsumerDurablesAndApparel,D,1736.5,229,1634202515000
190539,-1.4374125,FoodAndStaplesRetailing,D,1387.16,233,1634201981000
190540,0.7903336,Banks,D,663.15,238,1634202515000
190541,1.4657634,Energy,D,813.38,223,1634202661000
190542,1.8899853,Retailing,D,963.38,232,1634201981000
190543,-0.24641235,RealEstateManagementAndDevelopment,D,850.13,246,1634201934000
190544,-0.05277902,Utilities,D,984.72,245,1634201984000
190545,-0.06468093,Commercial,D,911.58,226,1634201891000
190546,2.4894037,HouseholdAndPersonalProducts,D,1774.85,235,1634201195000
190547,0.9816045,TelecommunicationServices,D,922.78,244,1634201814000
190548,0,Automobiles,D,1139.41,228,1634201814000
190549,0.022449372,AllSharePriceIndex,W,9623.81,1,1634271360000
190550,0.16207612,FoodBeverageAndTobacco,W,1044.41,234,1634288399000
190551,-0.36505777,ConsumerDurablesAndApparel,D,1735.83,229,1634288407000
190552,0.058357533,SAndPSL20,W,3546.613,40,1634275833000
190553,0.67853796,CapitalGoods,W,1354.67,225,1634288407000
190554,0.4421759,DiversifiedFinancials,W,2457.81,239,1634288407000
190555,2.1177628,Automobiles,W,1163.54,228,1634288407000
190556,-0.3825637,ConsumerServices,W,369.76,230,1634288399000
190557,-0.6486977,HealthCareEquipmentAndServices,W,1314.07,236,1634288395000
190558,0.48026642,Utilities,W,989.6,245,1634288391000
190559,-0.18896882,Retailing,W,956.02,232,1634288374000
190560,-0.52637416,Energy,W,806.94,223,1634288386000
190561,-0.46588194,Materials,D,1566.03,224,1634288388000
190562,-0.20544118,Banks,W,660.63,238,1634288388000
190563,1.1648712,Transportation,W,32601.27,227,1634288399000
190564,-0.9028375,HouseholdAndPersonalProducts,W,1774.85,235,1634288345000
190565,0.06342867,RealEstateManagementAndDevelopment,W,851.89,246,1634288399000
190566,-1.2957474,FoodAndStaplesRetailing,W,1388.68,233,1634288328000
190567,0.32391793,Insurance,W,1350.38,240,1634288395000
190568,-0.6274594,TelecommunicationServices,W,921.73,244,1634287925000
190569,-1.7285552,Commercial,W,893.71,226,1634287699000
190585,0.8866551,AllSharePriceIndex,D,9709.14,1,1634530561000
190586,1.1437631,Transportation,D,33015.6,227,1634547596000
190587,0.2970612,RealEstateManagementAndDevelopment,D,850.83,246,1634547594000
190588,0.2980311,SAndPSL20,D,3553.4468,40,1634535033000
190589,0.54920787,Materials,D,1570.83,224,1634547608000
190590,-0.24735655,ConsumerServices,D,366.98,230,1634547596000
190591,0.17952631,FoodBeverageAndTobacco,D,1043.5,234,1634547608000
190592,4.9987116,DiversifiedFinancials,D,2566.62,239,1634547608000
190593,0.332049,CapitalGoods,D,1356.7,225,1634547608000
190594,0.041917164,ConsumerDurablesAndApparel,D,1742.26,229,1634547594000
190595,-0.6288989,Utilities,D,979.65,245,1634547594000
190596,0.6821161,Insurance,D,1359.42,240,1634547569000
190597,0.49758035,Banks,D,662.47,238,1634547589000
190598,1.5613337,Energy,D,816.35,223,1634547594000
190599,-0.397315,Retailing,D,952.62,232,1634547515000
190600,-0.36666894,HealthCareEquipmentAndServices,D,1307,236,1634547569000
190601,-0.51425797,TelecommunicationServices,D,922.78,244,1634547589000
190602,2.4585676,Commercial,D,916.83,226,1634547407000
190603,3.371732,Automobiles,D,1191.69,228,1634547362000
190604,-1.9170237,FoodAndStaplesRetailing,D,1380.41,233,1634547510000
190605,-0.05549485,HouseholdAndPersonalProducts,D,1746.94,235,1634547273000
190625,1.7752345,AllSharePriceIndex,D,9881.5,1,1634789760000
190626,0.56382513,CapitalGoods,D,1362.67,225,1634806800000
190627,0.3962491,FoodBeverageAndTobacco,D,1043.87,234,1634806800000
190628,1.1840689,Materials,D,1579.2,224,1634806800000
190629,2.5250096,Transportation,D,33721.87,227,1634806797000
