id,close,high,low,open,share_volume,symbol,trade_date,trade_volume,turnover
2921,57.9,64.4,50,59,1369037,CWM.N0000,1451413800000,1792,80333525.9
2922,59,68.2,55,59.9,1824746,CWM.N0000,1419964200000,2625,113176330.6
2923,60.8,79,51.1,73,555690,CWM.N0000,1388428200000,1249,38510487.1
2924,77.8,95,51.7,92,2119700,CWM.N0000,1356892200000,1727,161477450.3
2925,89.5,124.9,78,93,13040800,CWM.N0000,1325183400000,10008,1283646110
2926,85.1,89.1,33.25,36.5,54090034,CWM.N0000,1293733800000,17256,2306083065
2927,36,37,11,11,22873800,CWM.N0000,1262111400000,14002,629888025
2928,10.25,29.75,9.5,28.75,4419100,CWM.N0000,1230661800000,5193,106773100
2929,28.5,45,19.5,22,12723100,CWM.N0000,1199039400000,9498,410899750
2930,22,27.5,10.25,11.5,10104200,CWM.N0000,1167330600000,7659,227999725
2931,10.5,33,9.25,16,7734400,CWM.N0000,1135879200000,5086,177400950
2932,15.25,28.75,3.25,4,21743700,CWM.N0000,1104429600000,7549,389282175
2933,3.75,6,2.75,3.75,2552100,CWM.N0000,1072634400000,768,11985225
2934,3.75,4.75,2.5,4.25,957600,CWM.N0000,1040925600000,527,3729825
2935,4.25,6.75,2,3,1515500,CWM.N0000,1009735200000,648,5306950
2936,2.75,4,1.75,3.25,882000,CWM.N0000,977853600000,398,2774600
2937,440.25,499.75,352.25,354,194793,CARS.N0000,1740681000000,565,84093065.5
2938,366.25,375,241,249,728800,CARS.N0000,1735583400000,1589,215999512.75
2939,242.25,310,235,270,817157,CARS.N0000,1703788200000,1603,209551952.25
2940,269.75,329.5,225,296,287238,CARS.N0000,1672338600000,1266,83939394.75
2941,307,450,254.25,280,836511,CARS.N0000,1640889000000,4048,255476785.6
2942,278.8,379.8,136.5,190.1,398995,CARS.N0000,1609353000000,2242,93548891.1
2943,190,224,137.2,172,262767,CARS.N0000,1577730600000,607,43890833.5
2944,170.2,240,156,176,5434853,CARS.N0000,1546194600000,725,870917047.8
2945,176,190,145.1,189.9,397506,CARS.N0000,1514485800000,1082,65338196.9
2946,173.8,355,172,350,482216,CARS.N0000,1483036200000,1132,121042110.1
2947,346.1,489,345,438.5,301702,CARS.N0000,1451500200000,963,121395394.6
2948,430.4,500,340,350,961314,CARS.N0000,1419877800000,1654,398069233.6
2949,350,475,340,440,2262919,CARS.N0000,1388428200000,1668,984669085.8
2950,438.6,548.8,400,533.1,2753894,CARS.N0000,1356892200000,2547,1268765034.9
2951,541.2,779.9,511.5,511.5,3821379,CARS.N0000,1325097000000,5724,2430284708
2952,513.2,1230,470,495,2554700,CARS.N0000,1293733800000,7845,1855404390
2953,490.5,494.5,109,109,2470900,CARS.N0000,1262111400000,7008,684939075
2954,109,5025,100,3200,761800,CARS.N0000,1230661800000,2346,278946900
2955,3200,5000,1830,2499,70600,CARS.N0000,1198693800000,493,225864300
2956,2100,3950,1950,2200,45900,CARS.N0000,1167330600000,261,107902675
2957,2205.25,22000,2205.25,15000,18900,CARS.N0000,1135620000000,176,109749575
2958,15000,18000,2250,0,364400,CARS.N0000,1098727200000,92,766497350
2959,1500,1605.25,1500,1605.25,1300,CARS.N0000,1057773600000,3,2076300
2960,1605.25,1605.25,1300,1300,3400,CARS.N0000,1038333600000,9,4551475
2961,1300,1300,1200,1200,123600,CARS.N0000,1008180000000,16,152036000
2962,1200,1300,1200,1300,1800,CARS.N0000,967140000000,4,2170000
2963,55.4,59.3,53.5,58.2,5015783,TILE.N0000,1740681000000,5168,286355240.3
2964,58.4,59.8,42,43,27050049,TILE.N0000,1735583400000,19554,1418234431.6
2965,42.2,54.9,39.2,46.7,24291140,TILE.N0000,1703788200000,23281,1148495356.3
2966,46.1,127.5,33,111.25,37935409,TILE.N0000,1672338600000,28369,2635784355.55
2967,110,342,38,145,110515410,TILE.N0000,1640889000000,70652,9076137649.1
2968,143.8,145,50,78.1,10281264,TILE.N0000,1609353000000,10929,1055911607.9
2969,76.7,93.9,60.1,73.3,10307228,TILE.N0000,1577730600000,4062,787981364
2970,73.1,113.8,73,106,376589,TILE.N0000,1546194600000,582,36759241.3
2971,115,121.4,95,96.1,1581447,TILE.N0000,1514485800000,781,171878414.8
2972,95.9,123.9,95,114.9,640234,TILE.N0000,1483036200000,878,70920807.6
2973,110.9,128,100,110.2,2608662,TILE.N0000,1451500200000,1588,295929014.3
2974,110,117.5,70,74,3045906,TILE.N0000,1419964200000,1430,288826808.9
2975,78.9,81,56.1,64.9,12022681,TILE.N0000,1388428200000,1369,941440898.9
2976,65,100,56,80.3,2883753,TILE.N0000,1356892200000,1431,193760888.9
2977,80.3,141.5,78,141.5,8115800,TILE.N0000,1325183400000,1696,1005568240
2978,134.3,143,63,66,16026700,TILE.N0000,1293733800000,5327,1741843050
2979,66.5,72,28,29,6255400,TILE.N0000,1262111400000,2082,295412250
2980,25,73.5,20.5,55,1871800,TILE.N0000,1230661800000,1140,107505150
2981,55.75,81.5,43.25,69,585500,TILE.N0000,1199039400000,671,36600525
2982,65,72,50,60,2715314,TILE.N0000,1167330600000,633,172951902
2983,60,75,53,58,1603200,TILE.N0000,1135879200000,729,103338450
2984,56,60,35,37,2307400,TILE.N0000,1104429600000,755,104146000
2985,34.25,54,30,42,1556100,TILE.N0000,1072807200000,954,65269125
2986,43,50,30,37,3031400,TILE.N0000,1041271200000,1253,117356225
2987,37,40.25,14.25,14.25,4985400,TILE.N0000,1009735200000,1657,131005625
2988,14.25,20,12,12,2930300,TILE.N0000,978026400000,869,43607725
2989,276.5,305,238,258,6258694,HNB.X0000,1740681000000,7097,1722805820.75
2990,256.75,264.5,127,140.25,22371970,HNB.X0000,1735583400000,14986,4028889505.75
2991,140,169.75,66.5,70,10569718,HNB.X0000,1703788200000,11585,1368752212.15
2992,70,135.5,64.9,122,4432904,HNB.X0000,1672338600000,6348,481958639
2993,122.25,147.75,91.5,101.5,101561024,HNB.X0000,1640889000000,30857,11458027775.7
2994,100.6,139,74.5,139,48117036,HNB.X0000,1609353000000,31199,4204551688.1
2995,135.5,168.5,118.3,166.1,4983836,HNB.X0000,1577730600000,4927,688518646.1
2996,168.5,200,150,195,5037696,HNB.X0000,1546194600000,2923,915208219.2
2997,195,214,184.1,190,6028091,HNB.X0000,1514485800000,3302,1181387045.8
2998,190,202,165.5,177,12135695,HNB.X0000,1483036200000,3654,2186986035.1
2999,177.9,187,150,153,14933805,HNB.X0000,1451500200000,6048,2610730052.9
3000,152.9,153.2,116.6,119,18129057,HNB.X0000,1419964200000,7217,2466721137.8
3001,119,132.5,108.2,112,24102604,HNB.X0000,1388428200000,7328,2839382049.4
3002,112.5,121.7,77.5,82.6,14629097,HNB.X0000,1356892200000,6300,1444112357.9
3003,83.2,228,79,215,15174650,HNB.X0000,1325183400000,7773,2006769120
3004,214.6,260,15.6,105,19513800,HNB.X0000,1293733800000,11248,3571964440
3005,104.75,107,32,32.5,26221400,HNB.X0000,1262111400000,13800,1850995975
3006,32,57.5,31,53.5,7585600,HNB.X0000,1230661800000,6344,379522475
3007,53.25,120,35,70.25,18327300,HNB.X0000,1199039400000,17773,1132420550
3008,70,74.25,39,41.75,4982400,HNB.X0000,1167330600000,4884,290300075
3009,41.5,65.75,32.25,32.5,5283900,HNB.X0000,1135879200000,4681,266868100
3010,32.75,47,30,36.75,2696200,HNB.X0000,1104429600000,2418,103284725
3011,36.75,75,35,46.5,8352000,HNB.X0000,1072807200000,6347,465781250
3012,47,48.5,28.25,34,2567900,HNB.X0000,1041271200000,2273,106419500
3013,36,55,24,36,1132600,HNB.X0000,1009735200000,909,33639050
3014,36.75,68.5,31,68.5,483900,HNB.X0000,978026400000,634,24893550
3015,133,162.75,129.5,145,9986294,SPEN.N0000,1740681000000,3974,1517987461.25
3016,145,148,110,120,19794995,SPEN.N0000,1735583400000,6912,2602847129
3017,116,155,115,128,28889208,SPEN.N0000,1703788200000,9752,4109086484.5
3018,128,155,60,83.5,34078206,SPEN.N0000,1672338600000,11347,3936305949.9
3019,82.4,92.5,48.1,57.6,49310233,SPEN.N0000,1640889000000,18125,3472028799.9
3020,57.8,64,24.5,46.1,43467474,SPEN.N0000,1609353000000,18159,1859838447.1
3021,46.5,51,38.3,46.3,44409444,SPEN.N0000,1577730600000,9955,1982624942.1
3022,47.8,56.5,42.5,55,30633627,SPEN.N0000,1546194600000,5359,1547242719.5
3023,54.6,71.8,54,68.5,19934303,SPEN.N0000,1514485800000,4961,1207321131.7
3024,65,93.5,63,91,17810618,SPEN.N0000,1483036200000,3660,1247011662.7
3025,96.7,120.5,85,103.8,28526994,SPEN.N0000,1451500200000,5223,2813349380.7
3026,103.5,115,95.5,103.4,34348472,SPEN.N0000,1419964200000,7278,3505350200.5
3027,102.3,140,95,119,34813223,SPEN.N0000,1388428200000,3379,4159426781.9
3028,120,136.3,100,120,206880202,SPEN.N0000,1356892200000,3792,23380946533.3
3029,120.4,200.1,100,171,28985700,SPEN.N0000,1325183400000,9692,4386048570
3030,169.9,3500,164.5,1325,55690950,SPEN.N0000,1293733800000,12479,18910749650
3031,1325,1350,309,324.75,2081400,SPEN.N0000,1262111400000,1835,1404898075
3032,311,560,305,400,1305800,SPEN.N0000,1230489000000,802,605095450
3033,400,400,256,338,1091700,SPEN.N0000,1199039400000,808,398320875
3034,333.75,360,270,315,2446800,SPEN.N0000,1167330600000,848,762351325
3035,309.75,410,290,345,3522900,SPEN.N0000,1135879200000,1453,1353144500
3036,346.75,375,225,250,8691900,SPEN.N0000,1104429600000,1737,2493996300
3037,252,319,121,145,10252400,SPEN.N0000,1072720800000,2611,1986572250
3038,145,156,81,105,11697400,SPEN.N0000,1040925600000,1335,1336435150
3039,105,125,75,85.25,1282200,SPEN.N0000,1009735200000,215,108095775
3040,85,130,85,130,4808100,SPEN.N0000,977335200000,385,537533250
3041,14.5,17.4,14,16.6,18204898,EDEN.N0000,1740681000000,5795,293121822.8
3042,16.6,17.4,10.2,10.3,103046442,EDEN.N0000,1735583400000,24988,1464654631.1
3043,10.1,19,10,17.7,46789212,EDEN.N0000,1703788200000,23103,672550261.9
3044,17.6,34.3,6.8,34,53471498,EDEN.N0000,1672338600000,25610,1065174398.8
3045,33.3,39.1,9.2,11.8,184093046,EDEN.N0000,1640889000000,51339,3901019868.1
3046,11.5,18.8,10,18.4,2831987,EDEN.N0000,1609353000000,2753,35222090
3047,18.4,20,9.2,13,1096971,EDEN.N0000,1577730600000,1298,15995125.8
3048,13.5,18.6,10,14.3,1102121,EDEN.N0000,1546194600000,1569,15679875.9
3049,14.2,28,10,13,1785305,EDEN.N0000,1514485800000,2685,34041968.7
3050,13.5,19.8,11.6,17.5,853132,EDEN.N0000,1482949800000,1187,14251480.2
3051,17.5,29.4,17,25.8,1291219,EDEN.N0000,1451413800000,1621,29188757.8
3052,25.7,31.5,24,29.9,3558248,EDEN.N0000,1419964200000,3042,98865200.8
3053,29,39,26,36,2017503,EDEN.N0000,1388428200000,1804,69632658.8
3054,36,42,25.5,38.5,16592612,EDEN.N0000,1356892200000,2890,508278516.3
3055,38,68.9,32.5,58,7230900,EDEN.N0000,1325183400000,7510,363543280
3056,57.6,72,25.5,25.5,35425800,EDEN.N0000,1293733800000,19826,1723085745
3057,25.75,30,7.5,7.5,21522800,EDEN.N0000,1262111400000,11634,462243200
3058,7,16.5,6.5,16,1723600,EDEN.N0000,1230661800000,1647,22705275
3059,16.25,16.5,9,12,5407800,EDEN.N0000,1199039400000,4326,75019550
3060,12,18.25,9.25,11.75,5172600,EDEN.N0000,1167330600000,3699,75780975
3061,11.5,20.75,9,17.25,6211500,EDEN.N0000,1135879200000,3086,110304675
3062,17.5,27.25,9.5,15.5,26549400,EDEN.N0000,1104429600000,11502,513932450
3063,15.5,29,8.75,11,19103900,EDEN.N0000,1072807200000,7408,393124775
3064,11,12.5,5,6,1360900,EDEN.N0000,1041271200000,949,13129875
3065,6,8.5,4,5.75,12973900,EDEN.N0000,1009735200000,507,86541025
3066,5.75,6.5,4.5,5.75,2170400,EDEN.N0000,977853600000,546,12103350
3067,75.7,95,70.4,72,702737,PALM.N0000,1740681000000,1145,57029658.2
3068,73.4,79,37,39.7,3929521,PALM.N0000,1735583400000,5598,207313302.9
3069,41.2,64.8,38.1,60,2560652,PALM.N0000,1703788200000,5148,122399086.6
3070,55.3,133,27.1,126.75,1955833,PALM.N0000,1672338600000,4906,131784604.25
3071,121.5,167,20.2,26.4,6521306,PALM.N0000,1640889000000,11539,591036032.1
3072,27,28.8,15.5,27.2,807476,PALM.N0000,1609353000000,985,17128408.3
3073,27.1,31,15.2,21.4,283219,PALM.N0000,1577385000000,810,7360378
3074,21.4,29.9,19.1,29.9,391287,PALM.N0000,1545935400000,699,9685198.5
3075,26.1,40,23.5,28.4,647173,PALM.N0000,1514485800000,1350,20464208.5
3076,28.3,42.9,23.2,38.2,762718,PALM.N0000,1483036200000,1467,26925188.9
3077,38.1,81,38,81,616607,PALM.N0000,1451500200000,1689,30441751.1
3078,80,122,68,70,761620,PALM.N0000,1419964200000,2166,66257277.1
3079,62.6,158.6,62.5,149.9,247745,PALM.N0000,1388428200000,1129,21387515.9
3080,140,220,120,125.5,2335668,PALM.N0000,1356892200000,877,390731301
3081,231.8,360,190,246,933700,PALM.N0000,1325183400000,1758,268227790
3082,243.1,327.5,155,155,6537347,PALM.N0000,1293733800000,1041,1390736970
3083,155,155,74.75,74.75,2676800,PALM.N0000,1262025000000,1316,322543625
3084,67,119.75,67,110,264800,PALM.N0000,1229452200000,245,26954525
3085,117,124.75,51.25,70,750800,PALM.N0000,1199039400000,1151,73860275
3086,79.75,135,41,46,1452900,PALM.N0000,1165775400000,1572,137298075
3087,45.5,58,37.5,52,1276500,PALM.N0000,1135879200000,547,63281575
3088,53,72,33,45,1457800,PALM.N0000,1104343200000,1246,83276375
3089,38.5,59.75,25,29,1304800,PALM.N0000,1072807200000,1094,56849550
3090,29,36,17,18.5,281900,PALM.N0000,1041184800000,275,7740850
3091,19,27.5,17.5,27.5,46400,PALM.N0000,1008612000000,41,930300
3092,30,31,27,28.75,169800,PALM.N0000,977248800000,91,4912775
3093,46.5,72.5,45.2,52.1,22533750,HDFC.N0000,1740681000000,16794,1195510735
3094,48.6,49.2,28.1,30.9,7395102,HDFC.N0000,1735583400000,3686,261522973.9
3095,31.6,39,25,27.8,1586831,HDFC.N0000,1703788200000,2866,52668357.6
3096,27.8,42.5,22,30.5,3442544,HDFC.N0000,1672338600000,2747,107000119.9
3097,30.5,49.8,28.6,35,2466349,HDFC.N0000,1640889000000,4114,94704578.7
3098,36.2,41.5,14,30.8,2500150,HDFC.N0000,1609353000000,3608,82984458.6
3099,32,35,20,25.9,1294680,HDFC.N0000,1577730600000,2058,37696607.2
3100,26,36.5,23,33.8,895529,HDFC.N0000,1545935400000,1709,27244176.4
3101,32.7,50,31.7,48,1160350,HDFC.N0000,1514485800000,2073,48488500.2
3102,47.2,70,46.5,67.2,1930485,HDFC.N0000,1483036200000,2279,106603940.7
3103,67.1,76.5,58.5,69.4,7718115,HDFC.N0000,1451500200000,4160,554136665.6
3104,66.1,75,29.9,29.9,10400149,HDFC.N0000,1419964200000,7208,527008860.9
3105,29.9,52.5,27.5,51,10292201,HDFC.N0000,1388428200000,2775,400768170.2
3106,50.6,1699,44,1400.3,2372110,HDFC.N0000,1356892200000,4827,187857219.5
3107,1400.3,1900,546,550,1192100,HDFC.N0000,1325183400000,3804,1444830220
3108,550,600,135,153,6650600,HDFC.N0000,1293733800000,10145,1952447290
3109,147.75,191.75,49.5,57.5,2067100,HDFC.N0000,1262111400000,4810,259566225
3110,56,135,54,128,503100,HDFC.N0000,1230575400000,1128,51234150
3111,128,192,125.75,174,717300,HDFC.N0000,1198780200000,1920,115828350
3112,174.75,235.25,153,191.5,1171900,HDFC.N0000,1167330600000,3917,215486475
3113,191,401,165,360,1160300,HDFC.N0000,1135879200000,4392,363145550
3114,0,195,185,185,100800,HDFC.N0000,1092247200000,4,19655000
3115,0,175,175,175,112000,HDFC.N0000,1070388000000,2,19600000
3116,0.2,0.4,0.2,0.3,53075105,SEMB.X0000,1740681000000,1010,13823833.4
3117,0.3,0.4,0.2,0.2,363378441,SEMB.X0000,1735583400000,4277,98157876.8
3118,0.3,0.4,0.2,0.4,766892197,SEMB.X0000,1703788200000,5804,222592816
3119,0.3,0.8,0.2,0.7,2610882143,SEMB.X0000,1672338600000,21350,1042235271.8
3120,0.7,0.8,0.1,0.4,5656705258,SEMB.X0000,1640889000000,38361,2101738892.9
3121,0.4,0.5,0.2,0.4,160576942,SEMB.X0000,1609353000000,2731,50615902.4
3122,0.3,0.4,0.1,0.3,106856429,SEMB.X0000,1577730600000,2104,28989588.6
3123,0.2,0.3,0.2,0.3,58761802,SEMB.X0000,1546194600000,1407,12876628.1
3124,0.3,0.4,0.2,0.4,140073677,SEMB.X0000,1514485800000,2544,43203634.8
3125,0.4,0.4,0.2,0.3,61724217,SEMB.X0000,1483036200000,1358,18768388.8
3126,0.4,0.6,0.3,0.5,55720780,SEMB.X0000,1451500200000,1877,22295438.2
3127,0.5,0.7,0.3,0.3,341213576,SEMB.X0000,1419964200000,7234,170372896
3128,0.3,0.5,0.3,0.5,136233227,SEMB.X0000,1388428200000,4643,52593493.4
3129,0.5,0.8,0.2,0.8,397763916,SEMB.X0000,1356892200000,10065,178597054.6
3130,0.7,1.4,0.6,1,1177429700,SEMB.X0000,1325183400000,28092,1151710330
3131,1,2.8,0.7,0.8,931490900,SEMB.X0000,1293733800000,29003,1149735750
3132,0.7,1,0.2,0.4,154990300,SEMB.X0000,1262111400000,5575,104733540
3133,0.4,1,0.2,0.7,58551000,SEMB.X0000,1230661800000,1866,35998980
3134,0.7,0.9,0.5,0.9,31737800,SEMB.X0000,1198780200000,1811,21942690
3135,0.8,1.1,0.8,1.1,13470600,SEMB.X0000,1167330600000,804,12642890
3136,2136.25,2329,2030,2109.5,7605,NEH.N0000,1740681000000,311,15887926.75
3137,2101,2399,1450,1998.75,21868,NEH.N0000,1735583400000,914,40760091.75
3138,1650.25,1898,1120,1150.25,9180,NEH.N0000,1703701800000,576,14058849.25
3139,1265.25,1845,1000,1152,19787,NEH.N0000,1672338600000,1134,25580036
3140,1244.25,1399,970.25,1165,39900,NEH.N0000,1640889000000,945,44132376.25
3141,1183.6,1299.8,792,1100,10566,NEH.N0000,1609353000000,581,10175500.9
3142,1065,1250,900,950,12746,NEH.N0000,1577730600000,625,13089720.4
3143,950,1350,891,1088.2,7842,NEH.N0000,1546194600000,326,8599953.9
3144,1080.6,1700,1050,1539.9,14564,NEH.N0000,1514399400000,625,20316796.1
3145,1460,1549.9,1250.1,1500,10151,NEH.N0000,1481740200000,237,14216278.3
3146,1500,1746,1300.2,1645,5974,NEH.N0000,1450722600000,284,9087209
3147,1640,1849.9,1150,1270,14253,NEH.N0000,1419532200000,429,21690562.7
3148,1300,1500,1098,1489,8616,NEH.N0000,1388082600000,318,11428531.4
3149,1488.8,1550,945,1500,28673,NEH.N0000,1356892200000,597,35705521.9
3150,1500,2039.9,850,988.9,239600,NEH.N0000,1324924200000,1432,333840280
3151,850,1100,380,390,187700,NEH.N0000,1293733800000,884,113967680
3152,399,497.5,260,275,163000,NEH.N0000,1262025000000,291,52699650
3153,225,695,225,495,104000,NEH.N0000,1230057000000,288,50836700
3154,477.75,651,375,650,118800,NEH.N0000,1198002600000,44,59422400
3155,650,650,650,650,100,NEH.N0000,1148841000000,1,65000
3156,625,700,500,500,5100,NEH.N0000,1125424800000,12,2595100
3157,500,500,250,250,34900,NEH.N0000,1102615200000,16,12182000
3158,180,250,150,250,118500,NEH.N0000,1062093600000,4,19611000
3159,300,300,275,275,2000,NEH.N0000,1018893600000,3,575000
3160,250,280,200,200,60500,NEH.N0000,997898400000,14,12515500
3161,200,330,170,300,125600,NEH.N0000,977421600000,50,25117025
3162,14,15.5,12.2,13.3,1842984,ATL.N0000,1740681000000,893,24170518.1
3163,12.8,13.6,10.4,11.6,2306283,ATL.N0000,1735583400000,1362,27245169.6
3164,11.7,13.9,10.5,12.5,9659889,ATL.N0000,1703701800000,964,117530247.8
3165,12.2,20,8.1,12.7,1902431,ATL.N0000,1672338600000,2599,25979699.5
3166,12.7,14.6,7,10.7,12239977,ATL.N0000,1640889000000,4542,130410808.6
3167,10.7,11,3.5,5.2,25328414,ATL.N0000,1609353000000,2350,210216566.1
3168,5.3,6.8,4.4,6.5,19251103,ATL.N0000,1577730600000,1670,103156808.1
3169,6.8,9.4,0.6,0.8,379766298,ATL.N0000,1546194600000,3231,562841925.3
3170,0.8,1.3,0.6,0.8,431140050,ATL.N0000,1514485800000,3933,423928112.4
3171,0.9,1.5,0.8,1.4,141811311,ATL.N0000,1483036200000,5041,143506454
3172,1.5,1.8,1.2,1.7,115683070,ATL.N0000,1451500200000,5376,162210974.1
3173,1.8,2.1,1.2,1.6,240449365,ATL.N0000,1419964200000,8246,437562947.1
3174,1.6,1.9,1.3,1.7,121870691,ATL.N0000,1388428200000,8949,194014182.8
3175,1.8,2.5,1.4,2.3,221151415,ATL.N0000,1356892200000,16175,405169261.9
3176,2.4,4.5,1.8,3.1,946758500,ATL.N0000,1325183400000,53268,2514430630
3177,3,45.25,2.8,12.5,162888700,ATL.N0000,1293733800000,19036,754590145
3178,12.5,16.25,6.5,6.5,10649700,ATL.N0000,1262111400000,3033,128471000
3179,6,15.25,5.75,14.75,1533600,ATL.N0000,1230661800000,1690,18870150
3180,14.5,48.5,12.5,41,7219800,ATL.N0000,1199039400000,4047,126529700
3181,38.25,110,28,28,812500,ATL.N0000,1167330600000,2164,47762875
3182,138,159,129.5,129.5,595923,KGAL.N0000,1740681000000,1622,86530715
3183,130,134.5,105,120,650622,KGAL.N0000,1735583400000,2620,78331602.25
3184,118,147,106.5,138.75,777927,KGAL.N0000,1703788200000,3840,99066906.75
3185,137.5,270,80,173.5,4752979,KGAL.N0000,1672338600000,8833,809126680.4
3186,168,189.25,88.4,89,5352244,KGAL.N0000,1640889000000,12972,631836451.9
3187,89,90,35,59.5,2374707,KGAL.N0000,1609353000000,4895,173467505
3188,59.5,65,54,55,412500,KGAL.N0000,1577730600000,1335,24560153.6
3189,55,78,50,67,582353,KGAL.N0000,1546194600000,1640,37854112.7
3190,70,78.2,46.5,48.5,1053353,KGAL.N0000,1514313000000,2169,66290943.3
3191,48.5,72.5,45,67.2,393828,KGAL.N0000,1483036200000,1512,22252379.8
3192,66.5,146.6,66,95,2005063,KGAL.N0000,1451500200000,5230,221249699.2
3193,94,109.9,90,96.8,2019758,KGAL.N0000,1419877800000,2203,198344652.9
3194,102.9,121.9,90,106.9,2750056,KGAL.N0000,1388341800000,2320,301124960.5
3195,104,120,76,104,1909408,KGAL.N0000,1356633000000,2217,189983838.8
3196,105,285,96,172.9,9251400,KGAL.N0000,1325183400000,8461,1889086930
3197,161.8,180.9,33.5,34,15430600,KGAL.N0000,1293733800000,8312,1497765710
3198,33.5,38,19,25.25,4750800,KGAL.N0000,1262111400000,2843,146716050
3199,28,69.5,21.25,51.5,4213900,KGAL.N0000,1230575400000,2687,242627075
3200,54,54.5,36,44.75,2233800,KGAL.N0000,1199039400000,1587,100821175
3201,44.75,63.75,21.25,21.25,4844200,KGAL.N0000,1167330600000,2103,226073075
3202,21,36,16.5,17.5,3341900,KGAL.N0000,1135706400000,1257,83326650
3203,17.5,19,10,12.5,4056600,KGAL.N0000,1104429600000,1112,67466000
3204,12.5,18.5,9.5,10,3740100,KGAL.N0000,1072720800000,1314,55072675
3205,10,14,6.25,10,2170300,KGAL.N0000,1041271200000,1149,22555475
3206,10.25,14,5.25,11.5,2622800,KGAL.N0000,1009735200000,859,24070250
3207,11,18,9.75,16,2248100,KGAL.N0000,978026400000,1204,29427775
3208,997.75,1288,930,940,553979,DIMO.N0000,1740681000000,2633,626120801.75
3209,926.75,1074,471.5,516,689191,DIMO.N0000,1735583400000,5591,497188216.5
3210,511.5,625,400,595,245767,DIMO.N0000,1703788200000,3326,130204707
3211,599,1450,280,620,1499872,DIMO.N0000,1672338600000,9714,1198320973
3212,618,699,452,634,395556,DIMO.N0000,1640889000000,4412,228258851.55
3213,618.2,649.9,188,323,355441,DIMO.N0000,1609353000000,3391,128450324.7
3214,320,354,265,350,297692,DIMO.N0000,1577730600000,1281,91415035.5
3215,343.5,500,325.4,500,64109,DIMO.N0000,1546194600000,1475,26916818
3216,490,639,472,582.1,105389,DIMO.N0000,1514485800000,1343,55726092.2
3217,581,790,520.1,615,345024,DIMO.N0000,1483036200000,1604,226783750.6
3218,615.5,799,600,636,164780,DIMO.N0000,1451500200000,1128,112094265.4
3219,636,730,485,495,982605,DIMO.N0000,1419964200000,2433,582158416.9
3220,481,649,450,600,538437,DIMO.N0000,1388428200000,3284,280276058
3221,601.8,1300.1,550,1300.1,508128,DIMO.N0000,1356892200000,3712,415167643.3
3222,1302.1,1900.1,955,985,3005372,DIMO.N0000,1325183400000,5835,4464681381.7
3223,973.5,1180,183,183,3835600,DIMO.N0000,1293733800000,5068,2652853195
3224,180,183.75,57.5,61,1811800,DIMO.N0000,1262111400000,2294,224374175
3225,62,140,58,85.25,4636611,DIMO.N0000,1230575400000,2272,684472010
3226,78,136,78,104.5,493100,DIMO.N0000,1198780200000,866,55507875
3227,101.5,155,100,110,222200,DIMO.N0000,1167330600000,730,28198900
3228,108,159,60,60.5,1570000,DIMO.N0000,1135879200000,2979,196284525
3229,64,90.25,40,48,380600,DIMO.N0000,1103565600000,622,25670900
3230,52,99,48,52.5,315800,DIMO.N0000,1071424800000,502,25518275
3231,48,51,25,40,44000,DIMO.N0000,1040148000000,100,1999425
3232,45,47,32,42.25,63000,DIMO.N0000,1008007200000,77,2426225
3233,46,50,37,38.25,19000,DIMO.N0000,975002400000,32,745525
3234,24,28.7,20,22.9,6777863,CLND.N0000,1740681000000,2515,169717871.9
3235,23.1,23.7,16.6,17.1,10866602,CLND.N0000,1735583400000,4139,219686591.7
3236,17,25,15.2,15.9,9060897,CLND.N0000,1703701800000,5011,180106817.7
3237,15.7,37,15,33.1,6067637,CLND.N0000,1672338600000,3814,136376547.9
3238,34.4,42.4,20.1,24.2,33864653,CLND.N0000,1640889000000,13381,1121805526.5
3239,24.3,28.5,10.3,26,11077871,CLND.N0000,1609353000000,8042,270446579.2
3240,26,29.9,10.1,14.9,9032960,CLND.N0000,1577730600000,5265,220368027.3
3241,15,23,14.2,19,2109944,CLND.N0000,1546194600000,1828,38284183.3
3242,19.8,29.9,18,26,3000808,CLND.N0000,1514485800000,2660,71915738.8
3243,26.9,32,18.1,25.2,11007722,CLND.N0000,1483036200000,4636,285971074.3
3244,25.6,38.8,22.5,36.9,10374734,CLND.N0000,1451500200000,5680,290097839.1
3245,36.8,47,33,39.9,19483795,CLND.N0000,1419964200000,9415,771939953.3
3246,39.2,56.8,29.1,35.4,38925298,CLND.N0000,1388428200000,20078,1816470035.7
3247,35.5,58,28.7,55,38916515,CLND.N0000,1356892200000,18925,1587977880.2
3248,54.9,73.4,18.7,20,473855000,CLND.N0000,1325183400000,133645,20581005400
3249,19.4,29,6.25,6.5,189692600,CLND.N0000,1293733800000,40646,2685260560
3250,6.5,8,3.5,3.8,67388300,CLND.N0000,1262111400000,10223,409768420
3251,3.6,5.75,3.2,3.9,13919500,CLND.N0000,1230661800000,2361,64985650
3252,3.9,5.75,3.7,4.3,27773500,CLND.N0000,1199039400000,4142,132740350
3253,4.4,5,2.75,3.25,22076600,CLND.N0000,1167330600000,5068,95436815
3254,3,7.75,2.5,4.5,71166200,CLND.N0000,1135879200000,11179,430079675
3255,4.25,9.25,2.25,2.75,200872900,CLND.N0000,1104429600000,21438,1124693925
3256,2.75,5,1.5,2.5,71605100,CLND.N0000,1072807200000,6770,228671475
