id,agm,announcement_category,anu_category_id,approved_date,company,created_date,date_of_announcement,final_dividend,first_and_final,group_key,is_new,non_voting_div_per_share,payment,record_date,remarks,sec_id,symbol,type_first_int,type_fourth_int,type_other,type_second_int,type_third_int,voting_div_per_share,xc,xd
14814,,CASH DIVIDEND,5,1652441825114,LION BREWERY CEYLON PLC,13-05-2022 05:07:05 PM,13-05-2022,false,false,CASH DIVIDEND,true,,15-06-2022,27-05-2022,"LION BREWERY (CEYLON) PLC
SECOND INTERIM DIVIDEND OF RS.17/25 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDED 31ST MARCH 2022",485,LION,false,false,false,true,false,17.25,,25-05-2022
14826,,CASH DIVIDEND,5,1652761373091,ACCESS ENGINEERING PLC,17-05-2022 09:52:53 AM,17-05-2022,false,false,CASH DIVIDEND,true,,13-06-2022,30-05-2022,2nd Interim dividend for the year ended 31st March 2022,1141,AEL,false,false,false,true,false,0.75,,26-05-2022
14828,,CASH DIVIDEND,5,1652776403772,ELPITIYA PLANTATIONS PLC,17-05-2022 02:03:23 PM,17-05-2022,false,false,CASH DIVIDEND,true,,16-06-2022,30-05-2022,INTERIM DIVIDEND FOR THE YEAR 2021/2022 ,707,ELPL,true,false,false,false,false,3,,26-05-2022
14833,28-06-2022,CASH DIVIDEND,5,1652788519073,HAYLEYS FIBRE PLC,17-05-2022 05:25:19 PM,17-05-2022,true,false,CASH DIVIDEND,true,,14-07-2022,01-07-2022,Final dividend 2021/22,768,HEXP,false,false,false,false,false,0.3,,29-06-2022
14849,28-06-2022,CASH DIVIDEND,5,1652930510420,HAYCARB PLC,19-05-2022 08:51:50 AM,19-05-2022,true,false,CASH DIVIDEND,true,,12-07-2022,01-07-2022,,494,HAYC,false,false,false,false,false,0.4,,29-06-2022
14850,,CASH DIVIDEND,5,1652934113475,CEYLON COLD STORES PLC,19-05-2022 09:51:53 AM,19-05-2022,true,false,CASH DIVIDEND,true,,20-06-2022,01-06-2022,,462,CCS,false,false,false,false,false,0.33,,30-05-2022
14851,,CASH DIVIDEND,5,1652934177639,KEELLS FOOD PRODUCTS PLC,19-05-2022 09:52:57 AM,19-05-2022,true,false,CASH DIVIDEND,true,,20-06-2022,01-06-2022,,483,KFP,false,false,false,false,false,0.5,,30-05-2022
14860,,CASH DIVIDEND,5,1652956377996,CEYLON HOSPITALS PLC (DURDANS),19-05-2022 04:02:58 PM,19-05-2022,false,false,CASH DIVIDEND,true,5,20-06-2022,01-06-2022,INTERIM DIVIDEND OF RS.5.00 PER SHARE FOR THE YEAR ENDED 31/03/2022,514,CHL,true,false,false,false,false,5,,30-05-2022
14861,28-06-2022,CASH DIVIDEND,5,1652955938190,DIPPED PRODUCTS PLC,19-05-2022 03:55:38 PM,19-05-2022,true,false,CASH DIVIDEND,true,,11-07-2022,01-07-2022,,670,DIPD,false,false,false,false,false,0.15,,29-06-2022
14865,28-06-2022,CASH DIVIDEND,5,1652959039979,HEMAS HOLDINGS PLC,19-05-2022 04:47:20 PM,19-05-2022,true,false,CASH DIVIDEND,true,,20-07-2022,01-07-2022,,506,HHL,false,false,false,false,false,1.95,,29-06-2022
14897,,CASH DIVIDEND,5,1653296050383,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,23-05-2022 02:24:10 PM,23-05-2022,false,false,CASH DIVIDEND,true,,22-06-2022,03-06-2022,Interim dividend for the Financial Year ended 31st March 2022,1267,ASPM,false,false,true,false,false,11,,01-06-2022
14902,,CASH DIVIDEND,5,1653300921019,JOHN KEELLS HOLDINGS PLC,23-05-2022 03:45:21 PM,23-05-2022,true,false,CASH DIVIDEND,true,,22-06-2022,03-06-2022,,508,JKH,false,false,false,false,false,0.5,,01-06-2022
14909,30-06-2022,CASH DIVIDEND,5,1653363169631,CIC HOLDINGS PLC,24-05-2022 09:02:49 AM,23-05-2022,true,false,CASH DIVIDEND,true,1,22-07-2022,05-07-2022,Declaration of an Final Dividend for the Financial year 2021/2022,493,CIC,false,false,false,false,false,1,,01-07-2022
14916,,CASH DIVIDEND,5,1653390241273,SAMSON INTERNATIONAL PLC,24-05-2022 04:34:01 PM,24-05-2022,true,false,CASH DIVIDEND,true,,23-06-2022,06-06-2022,Final Dividend for the year ended 31st March 2022,684,SIL,false,false,false,false,false,2,,02-06-2022
14930,,CASH DIVIDEND,5,1653477727266,PRIME LANDS RESIDENCIES PLC,25-05-2022 04:52:07 PM,25-05-2022,false,false,CASH DIVIDEND,true,,24-06-2022,07-06-2022,,2279,PLR,true,false,false,false,false,0.7,,03-06-2022
14931,29-06-2022,CASH DIVIDEND,5,1653478072679,ALUMEX PLC,25-05-2022 04:57:52 PM,25-05-2022,true,false,CASH DIVIDEND,true,,12-07-2022,04-07-2022,,1323,ALUM,false,false,false,false,false,0.25,,30-06-2022
14933,28-07-2022,CASH DIVIDEND,5,1653541742664,C. W. MACKIE PLC,26-05-2022 10:39:02 AM,25-05-2022,false,true,CASH DIVIDEND,true,,19-08-2022,02-08-2022,First and final dividend of Rs. 10/- per share for the year ended 31 March 2022 recommended to shareholders for approval at 100th Annual General Meeting on 28 July 2022.,765,CWM,false,false,false,false,false,10,,29-07-2022
14941,,CASH DIVIDEND,5,1653564644719,SWISSTEK (CEYLON) PLC,26-05-2022 05:00:44 PM,26-05-2022,false,false,CASH DIVIDEND,true,,27-06-2022,08-06-2022,3rd Interim Dividend for the year ended 31st March 2022,679,PARQ,false,false,false,false,true,0.9,,06-06-2022
14943,24-06-2022,CASH DIVIDEND,5,1653564740534,WATAWALA PLANTATIONS PLC,26-05-2022 05:02:20 PM,26-05-2022,true,false,CASH DIVIDEND,true,,18-07-2022,29-06-2022,Final Dividend for the year ended 31st March 2022,728,WATA,false,false,false,false,false,8,,27-06-2022
14952,,CASH DIVIDEND,5,1653645347494,LANKA TILES PLC,27-05-2022 03:25:47 PM,27-05-2022,false,false,CASH DIVIDEND,true,,28-06-2022,09-06-2022,3rd Interim dividend for the year ended 31st March 2022,677,TILE,false,false,false,false,true,1.9,,07-06-2022
14957,24-06-2022,CASH DIVIDEND,5,1653648383919,SUNSHINE HOLDINGS PLC,27-05-2022 04:16:23 PM,27-05-2022,true,false,CASH DIVIDEND,true,,18-07-2022,29-06-2022,Final Dividend for financial year ended 31st March 2022,510,SUN,false,false,false,false,false,0.5,,27-06-2022
14986,,CASH DIVIDEND,5,1653889159834,VIDULLANKA PLC,30-05-2022 11:09:19 AM,30-05-2022,false,false,CASH DIVIDEND,true,0.1,29-06-2022,10-06-2022,,455,VLL,true,false,false,false,false,0.1,,08-06-2022
14997,,CASH DIVIDEND,5,1653904098986,LANKA WALLTILES PLC,30-05-2022 03:18:19 PM,30-05-2022,false,false,CASH DIVIDEND,true,,29-06-2022,10-06-2022,3rd Interim Dividend for the year ended 31st March 2022,678,LWL,false,false,false,false,true,2.9,,08-06-2022
15001,21-06-2022,CASH DIVIDEND,5,1653910126571,DIALOG AXIATA PLC,30-05-2022 04:58:46 PM,30-05-2022,false,true,CASH DIVIDEND,true,,12-07-2022,24-06-2022,Dividend dates for the proposed dividend for Financial Year Ended 31 December 2021,389,DIAL,false,false,false,false,false,1.24,,22-06-2022
15004,20-06-2022,CASH DIVIDEND,5,1653910097000,SRI LANKA TELECOM PLC,30-05-2022 04:58:17 PM,30-05-2022,false,true,CASH DIVIDEND,true,,11-07-2022,23-06-2022,Further to the announcements dated 16th March 2022 & 12th May 2022,390,SLTL,false,false,false,false,false,2.02,,21-06-2022
15012,27-06-2022,CASH DIVIDEND,5,1653966222866,MALWATTE VALLEY PLANTATIONS PLC,31-05-2022 08:33:42 AM,30-05-2022,true,false,CASH DIVIDEND,true,0.12,19-07-2022,30-06-2022,,722,MAL,false,false,false,false,false,0.12,,28-06-2022
15015,,CASH DIVIDEND,5,1653970495163,ROYAL CERAMICS LANKA PLC,31-05-2022 09:44:55 AM,31-05-2022,false,false,CASH DIVIDEND,true,,30-06-2022,13-06-2022,Third Interim Dividend of Rs. 0.75 per share for the year ended 31st March 2022,683,RCL,false,false,false,false,true,0.75,,09-06-2022
15016,29-06-2022,CASH DIVIDEND,5,1653971989955,UNITED MOTORS LANKA PLC,31-05-2022 10:09:49 AM,31-05-2022,true,false,CASH DIVIDEND,true,,20-07-2022,04-07-2022,Final  Dividend for  the year  2021/22 to be  paid  on 20 July 2022,697,UML,false,false,false,false,false,0.5,,30-06-2022
15029,12-08-2022,CASH DIVIDEND,5,1653983766309,LANKA ASHOK LEYLAND PLC,31-05-2022 01:26:06 PM,31-05-2022,false,true,CASH DIVIDEND,true,,02-09-2022,17-08-2022,,695,ASHO,false,false,false,false,false,10,,15-08-2022
15052,30-06-2022,CASH DIVIDEND,5,1653996569943,CHEMANEX PLC,31-05-2022 04:59:30 PM,31-05-2022,true,false,CASH DIVIDEND,true,,22-07-2022,05-07-2022,Final Dividend of Rs.2/- per share for the Financial Year ended 31st March 2022,492,CHMX,false,false,false,false,false,2,,01-07-2022
15057,,CASH DIVIDEND,5,1653999015566,ASIA SIYAKA COMMODITIES PLC,31-05-2022 05:40:15 PM,31-05-2022,false,false,CASH DIVIDEND,true,,30-06-2022,13-06-2022,Second Interim Dividend of Thirteen Cents (Cents 13) per share for the year ended 31st March 2022,1205,ASIY,false,false,false,true,false,0.13,,09-06-2022
15064,30-06-2022,CASH DIVIDEND,5,1653999946052,L B FINANCE PLC,31-05-2022 05:55:46 PM,31-05-2022,true,false,CASH DIVIDEND,true,,22-07-2022,05-07-2022,Final Dividend for the year ended 31st March 2022,379,LFIN,false,false,false,false,false,2,,01-07-2022
15065,,CASH DIVIDEND,5,1654001565621,DIESEL & MOTOR ENGINEERING PLC,31-05-2022 06:22:19 PM,31-05-2022,false,true,CASH DIVIDEND,true,,28-06-2022,13-06-2022,"First and Final Dividend for the year ended 31st March 2022

Record date is 13th June 2022",694,DIMO,false,false,false,false,false,12.5,,09-06-2022
15102,,CASH DIVIDEND,5,1654167561149,CEYLON INVESTMENT PLC,02-06-2022 04:29:21 PM,02-06-2022,false,false,CASH DIVIDEND,true,0,04-07-2022,16-06-2022,"CEYLON INVESTMENT PLC
FIRST INTERIM DIVIDEND OF CENTS 75 (RS.0.75) PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDED 31ST MARCH 2022",608,CINV,true,false,false,false,false,0.75,,13-06-2022
15104,30-06-2022,CASH DIVIDEND,5,1654170346106,R I L PROPERTY PLC,02-06-2022 05:15:46 PM,02-06-2022,false,true,CASH DIVIDEND,true,,22-07-2022,05-07-2022,,1544,RIL,false,false,false,false,false,0.2,,01-07-2022
15107,,CASH DIVIDEND,5,1654170261071,CEYLON GUARDIAN INVESTMENT TRUST PLC,02-06-2022 05:14:21 PM,02-06-2022,false,false,CASH DIVIDEND,true,,04-07-2022,16-06-2022,1st Interim Dividend of Rs.2/- per Ordinary Share for the financial year ended 31st March 2022,607,GUAR,true,false,false,false,false,2,,13-06-2022
15120,30-06-2022,CASH DIVIDEND,5,1654227275922,CENTRAL FINANCE COMPANY PLC,03-06-2022 09:04:35 AM,03-06-2022,true,false,CASH DIVIDEND,true,,08-07-2022,05-07-2022,Central Finance- Further Announcement to the CSE,366,CFIN,false,false,false,false,false,2,,01-07-2022
15207,29-06-2022,CASH DIVIDEND,5,1654576898461,LANKA CERAMIC PLC,07-06-2022 10:11:38 AM,07-06-2022,false,false,CASH DIVIDEND,true,,21-07-2022,04-07-2022,Further announcement to the Final Dividend for the year ended 31st March 2022,676,CERA,false,false,false,false,false,,,30-06-2022
15231,,CASH DIVIDEND,5,1654602231105,CEYLON BEVERAGE HOLDINGS PLC,07-06-2022 05:13:51 PM,07-06-2022,false,false,CASH DIVIDEND,true,,07-07-2022,21-06-2022,FIRST INTERIM DIVIDEND OF RS.29/75 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2023,458,BREW,true,false,false,false,false,29.75,,17-06-2022
15270,,CASH DIVIDEND,5,1654683107617,VALLIBEL FINANCE PLC,08-06-2022 03:41:47 PM,08-06-2022,true,false,CASH DIVIDEND,true,,08-07-2022,22-06-2022,Final Dividend for the year ended 31st March 2022,949,VFIN,false,false,false,false,false,2,,20-06-2022
15310,,CASH DIVIDEND,5,1654850246927,HUNTERS & COMPANY PLC,10-06-2022 02:07:26 PM,10-06-2022,false,false,CASH DIVIDEND,true,,12-07-2022,24-06-2022,"HUNTER & COMPANY PLC - PQ 226
INTERIM DIVIDEND – RS 5/41 PER SHARE 

This is to inform you that Hunter & Company Plc had announced an interim Dividend for the year ended 31st March 2022. The details are as follows: -

1.	Date of announcement: - 10th ",747,HUNT,true,false,false,false,false,5.41,,22-06-2022
15372,30-07-2022,CASH DIVIDEND,5,1655351412328,CO-OPERATIVE INSURANCE COMPANY PLC,16-06-2022 09:20:12 AM,15-06-2022,true,false,CASH DIVIDEND,true,,22-08-2022,03-08-2022,,2692,COOP,false,false,false,false,false,0.135,,01-08-2022
15463,,CASH DIVIDEND,5,1655904115427,EXPOLANKA HOLDINGS PLC,22-06-2022 06:51:55 PM,22-06-2022,false,false,CASH DIVIDEND,true,,22-07-2022,05-07-2022,,1066,EXPO,false,false,true,false,false,8.19,,01-07-2022
15502,,CASH DIVIDEND,5,1655982862646,CEYLON TEA BROKERS PLC,23-06-2022 04:44:22 PM,23-06-2022,true,false,CASH DIVIDEND,true,,25-07-2022,06-07-2022,Final Dividend for the year ended 31st March 2022,923,CTBL,false,false,false,false,false,0.36,,04-07-2022
15505,,CASH DIVIDEND,5,1655987044040,JAT HOLDINGS PLC,23-06-2022 05:54:04 PM,23-06-2022,true,false,CASH DIVIDEND,true,,25-07-2022,06-07-2022,,2353,JAT,false,false,false,false,false,0.38,,04-07-2022
15559,,CASH DIVIDEND,5,1656327230625,CARSON CUMBERBATCH PLC,27-06-2022 04:23:50 PM,27-06-2022,false,false,CASH DIVIDEND,true,,27-07-2022,08-07-2022,First Interim Dividend of Rs.1/50 per share FY 2022/23,502,CARS,true,false,false,false,false,1.5,,06-07-2022
15573,,CASH DIVIDEND,5,1656411285816,EX-PACK CORRUGATED CARTONS PLC,28-06-2022 03:44:45 PM,28-06-2022,false,false,CASH DIVIDEND,true,,28-07-2022,11-07-2022,Interim Dividend Announcement ,2511,PACK,false,false,false,false,true,0.4,,07-07-2022
15594,10-08-2022,CASH DIVIDEND,5,1656490494404,LANKA ASHOK LEYLAND PLC,29-06-2022 01:44:54 PM,29-06-2022,false,true,CASH DIVIDEND,true,,01-09-2022,16-08-2022,"Further to the Announcements Dated 31st May 2022, 39th Annual General Meeting and dividend dates are revised.",695,ASHO,false,false,false,false,false,10,,12-08-2022
15621,28-07-2022,CASH DIVIDEND,5,1656505322128,CARGILLS (CEYLON) PLC,29-06-2022 05:52:02 PM,29-06-2022,true,false,CASH DIVIDEND,true,,18-08-2022,02-08-2022,Final Dividend for the Financial Year 2021/2022,457,CARG,false,false,false,false,false,5,,29-07-2022
15622,29-07-2022,CASH DIVIDEND,5,1656505392889,C T HOLDINGS PLC,29-06-2022 05:53:12 PM,29-06-2022,true,false,CASH DIVIDEND,true,,19-08-2022,03-08-2022,CTH Final Dividend of Rs.3 per share subject to shareholder approval at AGM scheduled to be held on 29 July 2022,503,CTHR,false,false,false,false,false,3,,01-08-2022
15649,29-07-2022,CASH DIVIDEND,5,1656586140984,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,30-06-2022 04:19:01 PM,30-06-2022,false,true,CASH DIVIDEND,true,3.75,18-08-2022,03-08-2022,"First and Final Dividend for the Financial Year 2021/22 to shareholders, voting and non-voting at the rate of 3.75 per share",981,CDB,false,false,false,false,false,3.75,,01-08-2022
15662,31-08-2022,CASH DIVIDEND,5,1656644564699,SENKADAGALA FINANCE PLC,01-07-2022 08:32:44 AM,01-07-2022,true,false,CASH DIVIDEND,true,,21-09-2022,05-09-2022,Senkadagala Finance PLC - Cash Dividend,441,SFCL,false,false,false,false,false,1.4,,01-09-2022
15727,04-08-2022,CASH DIVIDEND,5,1657004125735,LANKA IOC PLC,05-07-2022 12:25:25 PM,05-07-2022,false,true,CASH DIVIDEND,true,,26-08-2022,09-08-2022,First & Final Dividend 2021-2022 of Lanka IOC PLC ,729,LIOC,false,false,false,false,false,2.25,,05-08-2022
15777,29-07-2022,CASH DIVIDEND,5,1657187524107,LANKA CREDIT AND BUSINESS FINANCE PLC,07-07-2022 03:22:04 PM,07-07-2022,true,false,CASH DIVIDEND,true,,16-08-2022,03-08-2022,,2512,LCBF,false,false,false,false,false,0.06,,01-08-2022
15803,05-08-2022,CASH DIVIDEND,5,1657278832977,LANKA IOC PLC,08-07-2022 04:43:53 PM,08-07-2022,false,true,CASH DIVIDEND,true,,29-08-2022,10-08-2022,LIOC - Further Announcement of  First & Final Divided 2021-2022,729,LIOC,false,false,false,false,false,2.25,,08-08-2022
15842,,CASH DIVIDEND,5,1657542155912,ASIA ASSET FINANCE PLC,11-07-2022 05:52:35 PM,11-07-2022,false,false,CASH DIVIDEND,true,,10-08-2022,25-07-2022,Dividend to the Convertible Irredeemable Five (05) Year Preference Shares of the Face Value of Rs.10/- Share at a Fixed – Non Cumulative Dividend of Cents .70 for the Financial Year  2021 / 2022  ,1108,AAF,false,false,true,false,false,,,21-07-2022
15867,,CASH DIVIDEND,5,1657796559559,BUKIT DARAH PLC,14-07-2022 04:32:39 PM,14-07-2022,false,false,CASH DIVIDEND,true,,15-08-2022,27-07-2022,FIRST INTERIM DIVIDEND OF RS. 1/10 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2023,456,BUKI,true,false,false,false,false,1.1,,25-07-2022
15914,,CASH DIVIDEND,5,1658145352102,HATTON PLANTATIONS PLC,18-07-2022 05:25:52 PM,18-07-2022,false,false,CASH DIVIDEND,true,,17-08-2022,29-07-2022,"First Interim Dividend of Rs. 1.00 per share for the financial year ending 31st March 2023-Hatton Plantations PLC				
				
",1045,HPL,true,false,false,false,false,1,,27-07-2022
15936,,CASH DIVIDEND,5,1658396725327,SINGER FINANCE (LANKA) PLC,21-07-2022 03:15:25 PM,21-07-2022,false,false,CASH DIVIDEND,true,,15-08-2022,03-08-2022,,1041,SFIN,true,false,false,false,false,0.8,,01-08-2022
15946,,CASH DIVIDEND,5,1658479352723,CEYLON TEA BROKERS PLC,22-07-2022 02:12:32 PM,22-07-2022,false,false,CASH DIVIDEND,true,,04-08-2022,,Further announcement,923,CTBL,false,false,false,false,false,,,
15966,18-08-2022,CASH DIVIDEND,5,1658722162569,TEEJAY LANKA PLC,25-07-2022 09:39:22 AM,25-07-2022,true,false,CASH DIVIDEND,true,,08-09-2022,23-08-2022,,1080,TJL,false,false,false,false,false,1.5,,19-08-2022
15973,,CASH DIVIDEND,5,1658744034258,LANKA MILK FOODS (CWE) PLC,25-07-2022 03:43:54 PM,25-07-2022,false,false,CASH DIVIDEND,true,,24-08-2022,05-08-2022,SECOND INTERIM DIVIDEND OF LANKA MILK FOODS(CWE) PLC FOR THE FINANCIAL YEAR 2021/22,486,LMF,false,false,false,true,false,2.5,,03-08-2022
16022,25-08-2022,CASH DIVIDEND,5,1659006036480,HSENID BUSINESS SOLUTIONS PLC,28-07-2022 04:30:36 PM,28-07-2022,true,false,CASH DIVIDEND,true,,15-09-2022,30-08-2022,,2652,HBS,false,false,false,false,false,0.3,,26-08-2022
16025,30-08-2022,CASH DIVIDEND,5,1659011369180,EXTERMINATORS PLC,28-07-2022 05:59:29 PM,28-07-2022,true,false,CASH DIVIDEND,true,,20-09-2022,02-09-2022,,2741,EXT,false,false,false,false,false,0.07,,31-08-2022
16034,16-09-2022,CASH DIVIDEND,5,1659067306789,SWADESHI INDUSTRIAL WORKS PLC,29-07-2022 09:31:46 AM,29-07-2022,false,true,CASH DIVIDEND,true,,07-10-2022,21-09-2022,RECOMMENDATION OF FINAL DIVIDEND FOR THE FINANCIAL YEAR 2021/2022 – THE SWADESHI INDUSTRIAL WORKS PLC – (PQ 133),687,SWAD,false,false,false,false,false,1,,19-09-2022
16076,,CASH DIVIDEND,5,1659355299819,ACL PLASTICS PLC,01-08-2022 05:31:39 PM,01-08-2022,false,false,CASH DIVIDEND,true,,31-08-2022,15-08-2022,"A C L PLASTICS PLC

Payment of Interim Dividend of Rs. 15/- per share for the year ended 31st March 2022.
Total amount of Dividend - Rs.63,187,500.00
",643,APLA,true,false,false,false,false,15,,10-08-2022
16084,12-09-2022,CASH DIVIDEND,5,1659354039223,CONVENIENCE  FOODS (LANKA )PLC,01-08-2022 05:10:39 PM,01-08-2022,true,false,CASH DIVIDEND,true,,29-09-2022,15-09-2022,Final Dividend for the year ended 31st March 2022,488,SOY,false,false,false,false,false,3.5,,13-09-2022
16115,06-08-2022,CASH DIVIDEND,5,1659529714495,CO-OPERATIVE INSURANCE COMPANY PLC,03-08-2022 05:58:34 PM,03-08-2022,true,false,CASH DIVIDEND,true,,26-08-2022,10-08-2022,Dividend Announcement,2692,COOP,false,false,false,false,false,0.135,,08-08-2022
16124,09-09-2022,CASH DIVIDEND,5,1659606841080,COMMERCIAL CREDIT AND FINANCE PLC,04-08-2022 03:24:01 PM,04-08-2022,true,false,CASH DIVIDEND,true,0,30-09-2022,14-09-2022,Final dividend for the year ended 31st March 2022,1063,COCR,false,false,false,false,false,2,,12-09-2022
16126,,CASH DIVIDEND,5,1659613745570,KELANI CABLES PLC,04-08-2022 05:19:05 PM,04-08-2022,false,false,CASH DIVIDEND,true,,05-09-2022,18-08-2022,"KELANI CABLES PLC

Declaration of Interim Dividend of Rs.6.50 for the financial year ended 31st March 2022
amounting to Rs. 141,700,000.00.",672,KCAB,true,false,false,false,false,6.5,,16-08-2022
16165,,CASH DIVIDEND,5,1660038797347,RENUKA CITY HOTEL PLC,09-08-2022 03:23:17 PM,09-08-2022,false,false,CASH DIVIDEND,true,,08-09-2022,23-08-2022,,569,RENU,true,false,false,false,false,2,,19-08-2022
16166,,CASH DIVIDEND,5,1660038731262,CARGO BOAT DEVELOPMENT COMPANY PLC,09-08-2022 03:22:11 PM,09-08-2022,false,false,CASH DIVIDEND,true,,08-09-2022,23-08-2022,,615,CABO,true,false,false,false,false,1,,19-08-2022
16167,,CASH DIVIDEND,5,1660038849457,RENUKA HOTELS PLC,09-08-2022 03:24:09 PM,09-08-2022,false,false,CASH DIVIDEND,true,,08-09-2022,23-08-2022,,1631,RCH,true,false,false,false,false,0.5,,19-08-2022
16182,07-09-2022,CASH DIVIDEND,5,1660134078419,RENUKA AGRI FOODS PLC,10-08-2022 05:51:18 PM,10-08-2022,false,true,CASH DIVIDEND,true,,27-09-2022,12-09-2022,,901,RAL,false,false,false,false,false,0.2,,08-09-2022
16186,07-09-2022,CASH DIVIDEND,5,1660134029821,RENUKA FOODS PLC,10-08-2022 05:50:29 PM,10-08-2022,false,true,CASH DIVIDEND,true,0.41,27-09-2022,12-09-2022,,461,COCO,false,false,false,false,false,0.41,,08-09-2022
16208,,CASH DIVIDEND,5,1660294242221,DISTILLERIES COMPANY OF SRI LANKA PLC,12-08-2022 02:20:42 PM,12-08-2022,false,false,CASH DIVIDEND,true,,09-09-2022,25-08-2022,1st Interim Dividend for the financial year 2022/2023,463,DIST,true,false,false,false,false,0.5,,23-08-2022
16212,,CASH DIVIDEND,5,1660303160676,CEYLON TOBACCO COMPANY PLC,12-08-2022 04:49:20 PM,12-08-2022,false,false,CASH DIVIDEND,true,,12-09-2022,25-08-2022,Payment of the Second Interim Dividend for 2022,460,CTC,false,false,false,true,false,10,,23-08-2022
16239,26-09-2022,CASH DIVIDEND,5,1660559364574,LEE HEDGES PLC,15-08-2022 03:59:24 PM,15-08-2022,true,false,CASH DIVIDEND,true,,18-10-2022,29-09-2022,Final Dividend of Rs.1/= per share,632,SHAW,false,false,false,false,false,1,,27-09-2022
16267,19-09-2022,CASH DIVIDEND,5,1660731804591,LANKA IOC PLC,17-08-2022 03:53:24 PM,17-08-2022,false,true,CASH DIVIDEND,true,,11-10-2022,22-09-2022,First and Final Dividend 2021/2022 of Lanka IOC PLC ,729,LIOC,false,false,false,false,false,2.25,,20-09-2022
16279,,CASH DIVIDEND,5,1660797376580,CHRISSWORLD PLC,18-08-2022 10:05:43 AM,18-08-2022,false,true,CASH DIVIDEND,true,,15-09-2022,31-08-2022,,2236,CWL,false,false,false,false,false,0.2,,29-08-2022
16301,,CASH DIVIDEND,5,1660900472513,THE LANKA HOSPITALS CORPORATION PLC,19-08-2022 02:44:32 PM,19-08-2022,false,false,CASH DIVIDEND,true,,19-09-2022,01-09-2022,1st Interim Dividend of Rs2/= per share for the year ending 31st December 2022,516,LHCL,true,false,false,false,false,2,,30-08-2022
16361,,CASH DIVIDEND,5,1661339385046,ASIA SIYAKA COMMODITIES PLC,24-08-2022 04:39:45 PM,24-08-2022,false,false,CASH DIVIDEND,true,,22-09-2022,06-09-2022,Interim Dividend of Thirty Five Cents (Cents 35) per share for the year ending 31st March 2023,1205,ASIY,true,false,false,false,false,0.35,,02-09-2022
16374,,CASH DIVIDEND,5,1661422881615,ACL CABLES PLC,25-08-2022 03:51:21 PM,25-08-2022,false,false,CASH DIVIDEND,true,,23-09-2022,07-09-2022,"A C L Cables PLC

Declaration of Interim Dividend of Re. 1/- per share amounting to Rs.239,574,720.00 for the financial year ended 31st March 2022 ",644,ACL,true,false,false,false,false,1,,05-09-2022
16377,,CASH DIVIDEND,5,1661422772783,KELANI TYRES PLC,25-08-2022 03:49:32 PM,25-08-2022,false,false,CASH DIVIDEND,true,,23-09-2022,07-09-2022,Interim dividend for the year ending 31st March 2023,673,TYRE,true,false,false,false,false,5,,05-09-2022
16385,20-09-2022,CASH DIVIDEND,5,1661428174890,ALLIANCE FINANCE COMPANY PLC,25-08-2022 05:19:35 PM,25-08-2022,true,false,CASH DIVIDEND,true,,11-10-2022,23-09-2022,Final Dividend of Rs.8/- per share on the Ordinary Shares,341,ALLI,false,false,false,false,false,8,,21-09-2022
16400,29-09-2022,CASH DIVIDEND,5,1661500517229,MAHAWELI COCONUT PLANTATIONS PLC,26-08-2022 01:25:17 PM,26-08-2022,true,false,CASH DIVIDEND,true,,21-10-2022,04-10-2022,Announcement of Final Cash Dividend 2021/2022,1907,MCPL,false,false,false,false,false,1.5,,30-09-2022
16401,29-09-2022,CASH DIVIDEND,5,1661504349923,RAIGAM WAYAMBA SALTERNS PLC,26-08-2022 02:29:10 PM,26-08-2022,true,false,CASH DIVIDEND,true,0,19-10-2022,04-10-2022,FINAL DIVIDEND,948,RWSL,false,false,false,false,false,0.15,,30-09-2022
16445,28-09-2022,CASH DIVIDEND,5,1661851924402,ABANS ELECTRICALS PLC,30-08-2022 03:02:04 PM,30-08-2022,true,false,CASH DIVIDEND,true,,20-10-2022,03-10-2022,ABANS ELECTRICALS PLC - FIRST AND FINAL DIVIDEND OF RS. 5.00 PER SHARE FOR THE FINANCIAL YEAR ENDED 31ST MARCH 2022,642,ABAN,false,false,false,false,false,5,,29-09-2022
16465,,CASH DIVIDEND,5,1661858495567,PRINTCARE  PLC,30-08-2022 04:51:35 PM,30-08-2022,false,false,CASH DIVIDEND,true,,28-09-2022,12-08-2022,Dividend Announcement – 02nd Interim Dividend,681,CARE,false,false,false,true,false,4,,08-09-2022
16481,24-09-2022,CASH DIVIDEND,5,1661936796599,HARISCHANDRA MILLS PLC,31-08-2022 02:36:36 PM,31-08-2022,false,false,CASH DIVIDEND,true,,17-10-2022,28-09-2022,,482,HARI,false,false,false,false,false,,,26-09-2022
16485,27-09-2022,CASH DIVIDEND,5,1661936869504,LUMINEX PLC,31-08-2022 02:37:49 PM,31-08-2022,true,false,CASH DIVIDEND,true,,14-10-2022,30-09-2022,,2790,LUMX,false,false,false,false,false,0.4,,28-09-2022
