trade_date,isHoliday,close_daily,share_volume_daily,close_weekly,share_volume_weekly,gdp_billions_of_usd,gdp_per_capita_usd,usd_lkr_exchange_rate,bank_interest_rates,tresury_bill_3_months,tresury_bill_6_months,tresury_bill_12_months
2015-08-25,working_day,169.3,1123654.0,175.0,1597080.0,3.179,-3.73,134.4,6.0,9.55,9.95,10.99
2015-08-26,working_day,170.0,239242.0,175.0,1597080.0,3.179,-3.73,134.4,6.0,9.55,9.95,10.99
2015-08-27,working_day,170.4,982886.0,175.0,1597080.0,3.179,-3.73,134.4,6.0,9.55,9.95,10.99
2015-08-28,working_day,173.5,53515.0,173.5,4607874.0,3.179,-3.73,134.4,6.0,9.55,9.95,10.99
2015-08-29,holiday,173.5,53515.0,173.5,4607874.0,3.179,-3.73,134.4,6.0,9.55,9.95,10.99
2015-08-30,holiday,173.5,53515.0,173.5,4607874.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-08-31,working_day,174.0,562097.0,173.5,4607874.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-09-01,working_day,172.6,43387.0,173.5,4607874.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-09-02,working_day,171.0,495564.0,173.5,4607874.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-09-03,working_day,171.0,921416.0,173.5,4607874.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-09-04,working_day,169.5,29815.0,169.5,2052279.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-09-05,holiday,169.5,29815.0,169.5,2052279.0,3.179,-3.73,137.75,6.0,9.55,9.95,10.99
2015-09-06,holiday,169.5,29815.0,169.5,2052279.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-07,working_day,168.0,527691.0,169.5,2052279.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-08,working_day,165.9,14045.0,169.5,2052279.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-09,working_day,167.3,9389.0,169.5,2052279.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-10,working_day,167.0,84581.0,169.5,2052279.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-11,working_day,166.1,29515.0,166.1,665221.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-12,holiday,166.1,29515.0,166.1,665221.0,3.179,-3.73,139.075,6.0,9.55,9.95,10.99
2015-09-13,holiday,166.1,29515.0,166.1,665221.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-14,working_day,168.0,457312.0,166.1,665221.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-15,working_day,167.9,493904.0,166.1,665221.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-16,working_day,165.1,8968.0,166.1,665221.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-17,working_day,165.8,158044.0,166.1,665221.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-18,working_day,166.0,502998.0,166.0,1621226.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-19,holiday,166.0,502998.0,166.0,1621226.0,3.179,-3.73,140.555,6.0,9.55,9.95,10.99
2015-09-20,holiday,166.0,502998.0,166.0,1621226.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-21,working_day,165.0,10113.0,166.0,1621226.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-22,working_day,165.0,81500.0,166.0,1621226.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-23,working_day,164.9,51766.0,166.0,1621226.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-24,holiday,164.9,51766.0,166.0,1621226.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-25,working_day,164.9,59771.0,164.9,203150.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-26,holiday,164.9,59771.0,164.9,203150.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-09-27,holiday,164.9,59771.0,164.9,203150.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-09-28,working_day,163.4,3816772.0,164.9,203150.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-09-29,working_day,161.9,123276.0,164.9,203150.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-09-30,working_day,159.0,239853.0,164.9,203150.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-10-01,working_day,159.8,1810039.0,164.9,203150.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-10-02,working_day,160.0,91259.0,160.0,6081199.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-10-03,holiday,160.0,91259.0,160.0,6081199.0,3.179,-3.73,141.25,6.0,9.55,9.95,10.99
2015-10-04,holiday,160.0,91259.0,160.0,6081199.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-05,working_day,159.2,153210.0,160.0,6081199.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-06,working_day,159.8,154178.0,160.0,6081199.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-07,working_day,158.0,82187.0,160.0,6081199.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-08,working_day,156.3,292467.0,160.0,6081199.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-09,working_day,157.0,322228.0,157.0,1004270.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-10,holiday,157.0,322228.0,157.0,1004270.0,3.179,-3.73,141.0,6.0,9.55,9.95,10.99
2015-10-11,holiday,157.0,322228.0,157.0,1004270.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-12,working_day,157.0,604580.0,157.0,1004270.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-13,working_day,157.9,1091694.0,157.0,1004270.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-14,working_day,156.0,555330.0,157.0,1004270.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-15,working_day,156.8,3959.0,157.0,1004270.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-16,working_day,157.5,20373.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-17,holiday,157.5,20373.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-18,holiday,157.5,20373.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-19,working_day,158.0,97220.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-20,working_day,160.2,53805.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-21,working_day,161.8,306254.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-22,working_day,159.9,115534.0,157.5,2275936.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-23,working_day,159.9,62241.0,159.9,635054.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-24,holiday,159.9,62241.0,159.9,635054.0,3.179,-3.73,141.02,6.0,9.55,9.95,10.99
2015-10-25,holiday,159.9,62241.0,159.9,635054.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-10-26,working_day,159.7,78443.0,159.9,635054.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-10-27,holiday,159.7,78443.0,159.9,635054.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-10-28,working_day,159.0,1827472.0,159.9,635054.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-10-29,working_day,156.8,1964536.0,159.9,635054.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-10-30,working_day,156.2,5115295.0,156.2,8985746.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-10-31,holiday,156.2,5115295.0,156.2,8985746.0,3.179,-3.73,141.105,6.0,9.55,9.95,10.99
2015-11-01,holiday,156.2,5115295.0,156.2,8985746.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-02,working_day,158.2,348.0,156.2,8985746.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-03,working_day,158.0,3103.0,156.2,8985746.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-04,working_day,156.0,557193.0,156.2,8985746.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-05,working_day,156.1,18497.0,156.2,8985746.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-06,working_day,156.0,876625.0,156.0,1455766.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-07,holiday,156.0,876625.0,156.0,1455766.0,3.179,-3.73,141.6,6.0,9.55,9.95,10.99
2015-11-08,holiday,156.0,876625.0,156.0,1455766.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-09,working_day,156.0,802080.0,156.0,1455766.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-10,holiday,156.0,802080.0,156.0,1455766.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-11,working_day,155.0,52493.0,156.0,1455766.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-12,working_day,154.0,7166.0,156.0,1455766.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-13,working_day,153.0,440334.0,153.0,1302073.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-14,holiday,153.0,440334.0,153.0,1302073.0,3.179,-3.73,142.05,6.0,9.55,9.95,10.99
2015-11-15,holiday,153.0,440334.0,153.0,1302073.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-16,working_day,151.2,346879.0,153.0,1302073.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-17,working_day,153.0,126799.0,153.0,1302073.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-18,working_day,151.5,19841.0,153.0,1302073.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-19,working_day,152.0,266276.0,153.0,1302073.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-20,working_day,151.5,41645.0,151.5,801440.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-21,holiday,151.5,41645.0,151.5,801440.0,3.179,-3.73,142.205,6.0,9.55,9.95,10.99
2015-11-22,holiday,151.5,41645.0,151.5,801440.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-23,working_day,151.0,70696.0,151.5,801440.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-24,working_day,145.6,1144238.0,151.5,801440.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-25,holiday,145.6,1144238.0,151.5,801440.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-26,working_day,145.9,193453.0,151.5,801440.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-27,working_day,145.0,313462.0,145.0,1721849.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-28,holiday,145.0,313462.0,145.0,1721849.0,3.179,-3.73,143.225,6.0,9.55,9.95,10.99
2015-11-29,holiday,145.0,313462.0,145.0,1721849.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-11-30,working_day,140.3,387766.0,145.0,1721849.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-12-01,working_day,140.2,211426.0,145.0,1721849.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-12-02,working_day,140.7,251862.0,145.0,1721849.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-12-03,working_day,141.4,354400.0,145.0,1721849.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-12-04,working_day,141.5,587264.0,141.5,1792718.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-12-05,holiday,141.5,587264.0,141.5,1792718.0,3.179,-3.73,142.98,6.0,9.55,9.95,10.99
2015-12-06,holiday,141.5,587264.0,141.5,1792718.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-07,working_day,141.2,11394.0,141.5,1792718.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-08,working_day,140.5,386079.0,141.5,1792718.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-09,working_day,140.3,1130383.0,141.5,1792718.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-10,working_day,141.1,347226.0,141.5,1792718.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-11,working_day,141.5,3570816.0,141.5,5445898.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-12,holiday,141.5,3570816.0,141.5,5445898.0,3.179,-3.73,143.25,6.0,9.55,9.95,10.99
2015-12-13,holiday,141.5,3570816.0,141.5,5445898.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-14,working_day,142.0,1246301.0,141.5,5445898.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-15,working_day,142.0,791686.0,141.5,5445898.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-16,working_day,142.0,137968.0,141.5,5445898.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-17,working_day,142.0,261493.0,141.5,5445898.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-18,working_day,141.9,668468.0,141.9,3105916.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-19,holiday,141.9,668468.0,141.9,3105916.0,3.179,-3.73,143.57,6.0,9.55,9.95,10.99
2015-12-20,holiday,141.9,668468.0,141.9,3105916.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-21,working_day,142.0,130298.0,141.9,3105916.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-22,working_day,141.9,144693.0,141.9,3105916.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-23,working_day,141.5,118737.0,141.5,393728.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-24,holiday,141.5,118737.0,141.5,393728.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-25,holiday,141.5,118737.0,141.5,393728.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-26,holiday,141.5,118737.0,141.5,393728.0,3.179,-3.73,143.7,6.0,9.55,9.95,10.99
2015-12-27,holiday,141.5,118737.0,141.5,393728.0,3.179,-3.73,143.9,6.0,9.55,9.95,10.99
2015-12-28,working_day,140.0,175260.0,141.5,393728.0,3.179,-3.73,143.9,6.0,9.55,9.95,10.99
2015-12-29,working_day,140.0,1093239.0,141.5,393728.0,3.179,-3.73,143.9,6.0,9.55,9.95,10.99
2015-12-30,working_day,140.0,605378.0,141.5,393728.0,3.179,-3.73,143.9,6.0,9.55,9.95,10.99
2015-12-31,working_day,140.2,231801.0,140.2,2105678.0,3.7684,0.59,143.9,6.0,9.55,9.95,10.99
2016-01-01,holiday,140.2,231801.0,140.2,2105678.0,3.7684,0.59,143.9,6.0,9.55,9.95,10.99
2016-01-02,holiday,140.2,231801.0,140.2,2105678.0,3.7684,0.59,143.9,6.0,9.55,9.95,10.99
2016-01-03,holiday,140.2,231801.0,140.2,2105678.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-04,working_day,139.0,1598941.0,140.2,2105678.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-05,working_day,139.0,52618.0,140.2,2105678.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-06,working_day,139.5,1287475.0,140.2,2105678.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-07,working_day,139.2,1188829.0,140.2,2105678.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-08,working_day,139.3,45958.0,139.3,4173821.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-09,holiday,139.3,45958.0,139.3,4173821.0,3.7684,0.59,143.72,6.0,9.55,9.95,10.99
2016-01-10,holiday,139.3,45958.0,139.3,4173821.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-11,working_day,137.6,1441939.0,139.3,4173821.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-12,working_day,135.0,1117370.0,139.3,4173821.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-13,working_day,133.9,2774851.0,139.3,4173821.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-14,working_day,130.0,318183.0,130.0,5652343.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-15,holiday,130.0,318183.0,130.0,5652343.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-16,holiday,130.0,318183.0,130.0,5652343.0,3.7684,0.59,143.945,6.0,9.55,9.95,10.99
2016-01-17,holiday,130.0,318183.0,130.0,5652343.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-18,working_day,129.1,119444.0,130.0,5652343.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-19,working_day,128.0,324976.0,130.0,5652343.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-20,working_day,125.5,121135.0,130.0,5652343.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-21,working_day,127.0,326314.0,130.0,5652343.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-22,working_day,130.0,118677.0,130.0,1010546.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-23,holiday,130.0,118677.0,130.0,1010546.0,3.7684,0.59,144.065,6.0,9.55,9.95,10.99
2016-01-24,holiday,130.0,118677.0,130.0,1010546.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-25,working_day,129.0,14246.0,130.0,1010546.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-26,working_day,128.4,22893.0,130.0,1010546.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-27,working_day,127.0,149876.0,130.0,1010546.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-28,working_day,127.0,198778.0,130.0,1010546.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-29,working_day,127.1,196908.0,127.1,582701.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-30,holiday,127.1,196908.0,127.1,582701.0,3.7684,0.59,144.26,6.0,9.55,9.95,10.99
2016-01-31,holiday,127.1,196908.0,127.1,582701.0,3.7684,0.59,144.09,6.0,9.55,9.95,10.99
2016-02-01,working_day,130.0,6297.0,127.1,582701.0,3.7684,0.59,144.09,6.5,9.55,9.95,10.99
2016-02-02,working_day,130.0,866416.0,127.1,582701.0,3.7684,0.59,144.09,6.5,9.55,9.95,10.99
2016-02-03,working_day,129.2,74746.0,127.1,582701.0,3.7684,0.59,144.09,6.5,9.55,9.95,10.99
2016-02-04,holiday,129.2,74746.0,127.1,582701.0,3.7684,0.59,144.09,6.5,9.55,9.95,10.99
2016-02-05,working_day,129.2,32300.0,129.2,979759.0,3.7684,0.59,144.09,6.5,9.55,9.95,10.99
2016-02-06,holiday,129.2,32300.0,129.2,979759.0,3.7684,0.59,144.09,6.5,9.55,9.95,10.99
2016-02-07,holiday,129.2,32300.0,129.2,979759.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-08,working_day,130.0,30952.0,129.2,979759.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-09,working_day,129.9,2955.0,129.2,979759.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-10,working_day,128.8,46293.0,129.2,979759.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-11,working_day,127.0,43402.0,129.2,979759.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-12,working_day,125.0,96874.0,125.0,220476.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-13,holiday,125.0,96874.0,125.0,220476.0,3.7684,0.59,144.25,6.5,9.55,9.95,10.99
2016-02-14,holiday,125.0,96874.0,125.0,220476.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-15,working_day,125.0,832078.0,125.0,220476.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-16,working_day,124.8,138194.0,125.0,220476.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-17,working_day,124.1,139609.0,125.0,220476.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-18,working_day,123.2,125964.0,125.0,220476.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-19,working_day,125.0,51885.0,125.0,1287730.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-20,holiday,125.0,51885.0,125.0,1287730.0,3.7684,0.59,144.025,6.5,9.55,9.95,10.99
2016-02-21,holiday,125.0,51885.0,125.0,1287730.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-22,holiday,125.0,51885.0,125.0,1287730.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-23,working_day,125.0,13791.0,125.0,1287730.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-24,working_day,124.7,23387.0,125.0,1287730.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-25,working_day,124.7,123056.0,125.0,1287730.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-26,working_day,125.0,71072.0,125.0,231306.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-27,holiday,125.0,71072.0,125.0,231306.0,3.7684,0.59,144.65,6.5,9.55,9.95,10.99
2016-02-28,holiday,125.0,71072.0,125.0,231306.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-02-29,working_day,124.9,204513.0,125.0,231306.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-03-01,working_day,124.1,21187.0,125.0,231306.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-03-02,working_day,124.0,541117.0,125.0,231306.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-03-03,working_day,124.0,897886.0,125.0,231306.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-03-04,working_day,124.0,130652.0,124.0,1795355.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-03-05,holiday,124.0,130652.0,124.0,1795355.0,3.7684,0.59,145.06,6.5,9.55,9.95,10.99
2016-03-06,holiday,124.0,130652.0,124.0,1795355.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-07,holiday,124.0,130652.0,124.0,1795355.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-08,working_day,123.2,112942.0,124.0,1795355.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-09,working_day,117.1,1021101.0,124.0,1795355.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-10,working_day,117.2,1332524.0,124.0,1795355.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-11,working_day,122.0,3859.0,122.0,2470426.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-12,holiday,122.0,3859.0,122.0,2470426.0,3.7684,0.59,144.92,6.5,9.55,9.95,10.99
2016-03-13,holiday,122.0,3859.0,122.0,2470426.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-14,working_day,121.6,279672.0,122.0,2470426.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-15,working_day,120.1,2432851.0,122.0,2470426.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-16,working_day,120.0,1587194.0,122.0,2470426.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-17,working_day,120.0,3639326.0,122.0,2470426.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-18,working_day,120.0,1078520.0,120.0,9017563.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-19,holiday,120.0,1078520.0,120.0,9017563.0,3.7684,0.59,144.97,6.5,9.55,9.95,10.99
2016-03-20,holiday,120.0,1078520.0,120.0,9017563.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-21,working_day,121.6,13325.0,120.0,9017563.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-22,holiday,121.6,13325.0,120.0,9017563.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-23,working_day,121.0,347118.0,120.0,9017563.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-24,working_day,121.7,17901.0,121.7,378344.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-25,holiday,121.7,17901.0,121.7,378344.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-26,holiday,121.7,17901.0,121.7,378344.0,3.7684,0.59,147.26,6.5,9.55,9.95,10.99
2016-03-27,holiday,121.7,17901.0,121.7,378344.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-03-28,working_day,122.0,20406.0,121.7,378344.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-03-29,working_day,122.7,192957.0,121.7,378344.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-03-30,working_day,123.6,13357.0,121.7,378344.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-03-31,working_day,125.5,45127.0,121.7,378344.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-04-01,working_day,123.6,4335.0,123.6,276182.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-04-02,holiday,123.6,4335.0,123.6,276182.0,3.7684,0.59,146.185,6.5,9.55,9.95,10.99
2016-04-03,holiday,123.6,4335.0,123.6,276182.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-04,working_day,124.8,33618.0,123.6,276182.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-05,working_day,128.4,144223.0,123.6,276182.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-06,working_day,129.9,58329.0,123.6,276182.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-07,working_day,132.0,145016.0,123.6,276182.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-08,working_day,134.1,53986.0,134.1,435172.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-09,holiday,134.1,53986.0,134.1,435172.0,3.7684,0.59,144.75,6.5,9.55,9.95,10.99
2016-04-10,holiday,134.1,53986.0,134.1,435172.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
2016-04-11,working_day,134.0,239110.0,134.1,435172.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
2016-04-12,working_day,134.5,59010.0,134.1,435172.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
2016-04-13,holiday,134.5,59010.0,134.1,435172.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
2016-04-14,holiday,134.5,59010.0,134.1,435172.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
2016-04-15,working_day,130.6,104943.0,130.6,403063.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
2016-04-16,holiday,130.6,104943.0,130.6,403063.0,3.7684,0.59,145.43,6.5,9.55,9.95,10.99
